scenario,method,system_total_running_mean,system_total_running_std,system_total_stopped_mean,system_total_stopped_std,system_total_waiting_time_mean,system_total_waiting_time_std,system_mean_waiting_time_mean,system_mean_waiting_time_std,system_mean_speed_mean,system_mean_speed_std,system_mean_co2_mean,system_mean_co2_std,system_total_backlogged_mean,system_total_backlogged_std,system_total_arrived_mean,system_total_arrived_std,system_total_departed_mean,system_total_departed_std,system_total_teleported_mean,system_total_teleported_std
evening_peak,ppo_sumo_13755_2025-08-18_21-51-17_13755,52.377533577533576,0.21698794521790785,1.3543345543345544,0.10955313957239553,19.515018315018317,42.9272153321176,0.3485585375156772,0.7467648613973608,7.209844736712675,0.025028766127976748,1418.662013246136,26.489002276099225,0.0,0.0,1591.3,1.0593499054714106,1638.0,0.0,0.0,0.0
morning_peak,ppo_sumo_13755_2025-08-18_21-51-17_13755,62.33223443223443,4.891758648071212,8.8998778998779,5.150423954735891,6801.5592185592195,4824.6127374607095,86.6028919456986,61.13972015968548,6.498309855181807,0.48960127273402515,1440.9475884327724,36.37265890025338,0.0,0.0,1563.8,15.10555453393809,1635.7,1.6363916944844619,0.0,0.0
random_heavy,ppo_sumo_13755_2025-08-18_21-51-17_13755,132.15934065934067,23.53809643056429,45.061294261294265,26.778564581090475,31812.07863247863,20359.789416183463,169.55952764357784,67.56618689770812,5.41515128564938,0.6115828305041666,1504.7103130237163,14.765290867818665,3.4,1.7126976771553504,2421.4,140.2697401437673,2694.5,17.734147850968185,0.0,0.0
uniform,ppo_sumo_13755_2025-08-18_21-51-17_13755,43.54688644688645,0.5933257600767584,1.4374847374847373,0.6669819180549148,246.797557997558,388.97074141879745,5.3444029438613825,8.41380416742374,7.263900039778389,0.11071496004551476,1405.465537844165,32.00256287721987,0.0,0.0,1312.8,3.0477678535100097,1365.0,0.0,0.0,0.0
