scenario,method,system_total_running_mean,system_total_running_std,system_total_stopped_mean,system_total_stopped_std,system_total_waiting_time_mean,system_total_waiting_time_std,system_mean_waiting_time_mean,system_mean_waiting_time_std,system_mean_speed_mean,system_mean_speed_std,system_mean_co2_mean,system_mean_co2_std,system_total_backlogged_mean,system_total_backlogged_std,system_total_arrived_mean,system_total_arrived_std,system_total_departed_mean,system_total_departed_std,system_total_teleported_mean,system_total_teleported_std
evening_peak,ppo_sumo_456_2025-08-18_16-05-49_456,52.21294261294262,0.13861838763921433,1.2669108669108669,0.04787473663194947,5.979242979242979,1.8127301021248476,0.11231311767728036,0.033212888539191576,7.231862723447423,0.01632382404211425,1455.7042555915348,23.803338009728648,0.0,0.0,1591.2,1.475729574745311,1638.0,0.0,0.0,0.0
morning_peak,ppo_sumo_456_2025-08-18_16-05-49_456,55.391330891330895,0.29409391488583225,1.6968253968253968,0.27602013243430423,44.68974358974359,70.74992506598299,0.7710568904870879,1.1835522787267871,7.189764692311631,0.035384726481822455,1437.4123704324045,19.263828109772675,0.0,0.0,1587.9,2.6853512081496844,1638.0,0.0,0.0,0.0
random_heavy,ppo_sumo_456_2025-08-18_16-05-49_456,98.63101343101343,2.386797093850136,7.5366300366300365,2.7776174030610594,2642.3054945054946,2218.3674211777243,24.53430605231531,20.132863443405846,6.731994438791595,0.17138250911364827,1501.4388710496555,13.950635549423433,0.2,0.4216370213557839,2618.7,12.815355372885014,2721.1,7.723700897597921,0.0,0.0
uniform,ppo_sumo_456_2025-08-18_16-05-49_456,43.12234432234432,0.19525485560487196,1.0139194139194139,0.11742536607147287,12.50940170940171,12.748466748787273,0.28324094287629875,0.28681025784254305,7.340414861228756,0.030848115972462946,1432.8204361252974,42.19884659696601,0.0,0.0,1315.5,2.1213203435596655,1365.0,0.0,0.0,0.0
