scenario,method,system_total_running_mean,system_total_running_std,system_total_stopped_mean,system_total_stopped_std,system_total_waiting_time_mean,system_total_waiting_time_std,system_mean_waiting_time_mean,system_mean_waiting_time_std,system_mean_speed_mean,system_mean_speed_std,system_total_backlogged_mean,system_total_backlogged_std,system_total_arrived_mean,system_total_arrived_std,system_total_departed_mean,system_total_departed_std,system_total_teleported_mean,system_total_teleported_std
evening_peak,ppo_sumo_13755_2025-08-18_07-38-05_13755,52.16788766788767,0.1606484277617068,1.2664224664224664,0.042276353023626104,5.523199023199023,0.43876541029401817,0.10416140887056431,0.008137371424748692,7.239875865539527,0.023199093579039223,0.0,0.0,1591.2,1.0327955589886586,1638.0,0.0,0.0,0.0
morning_peak,ppo_sumo_13755_2025-08-18_07-38-05_13755,55.05262515262515,0.18625812341544382,1.3846153846153846,0.06649694165660615,5.880219780219781,0.48093998341623073,0.1060964343700224,0.00877732760446065,7.236871381103181,0.020487990905606678,0.0,0.0,1588.0,2.3094010767585003,1638.0,0.0,0.0,0.0
random_heavy,ppo_sumo_13755_2025-08-18_07-38-05_13755,123.69413919413918,68.85689547720715,36.52271062271062,78.93049958580491,20477.08778998779,53522.48193833613,34.136583131365875,81.52406250239005,6.504331216978159,1.0654181069925501,3.9,9.25502866314068,2470.5,368.36100951828956,2705.5,61.84613524258769,0.0,0.0
uniform,ppo_sumo_13755_2025-08-18_07-38-05_13755,42.952014652014654,0.15350666610759814,0.8776556776556778,0.0235765327413773,3.572039072039072,0.3958908043026525,0.0824792881046581,0.008854437115429842,7.3708823533308845,0.024570185090210545,0.0,0.0,1315.6,2.1186998109427657,1365.0,0.0,0.0,0.0
