#{"t_start": 1755546678.8564668, "env_id": "None"}
r,l,t
109.19971,820,71.920197
-183.9229,820,71.920266
68.48234,820,71.92029
109.19971,820,71.920309
37.104927,820,71.920327
109.19971,820,71.920344
-85.86644,820,71.92036
54.563778,820,71.920377
-443.7237,820,71.920393
-157.62973,820,71.920409
-210.73451,820,71.920426
-152.99287,820,71.920442
-47.400414,820,71.920458
109.04558,820,71.920475
109.19971,820,71.920491
-11.411259,820,71.920507
109.19971,820,138.255414
-135.02728,820,138.255477
68.624084,820,138.255502
109.19971,820,138.255523
25.098213,820,138.255543
109.19971,820,138.255562
-95.26123,820,138.255581
34.756718,820,138.255599
-539.09906,820,138.255619
-169.44664,820,138.255638
-129.84506,820,138.255657
-200.3062,820,138.257407
-65.20363,820,138.257427
108.718216,820,138.25744
109.19971,820,138.257452
-25.067003,820,138.257464
108.15941,820,206.808533
-168.29088,820,206.808575
59.143852,820,206.80859
109.19971,820,206.808603
24.424541,820,206.808614
109.19971,820,206.808624
-90.76758,820,206.808635
35.05059,820,206.808645
-481.5435,820,206.808655
-137.72865,820,206.808665
-77.55443,820,206.808675
-101.00643,820,206.808684
-27.098104,820,206.808693
109.01786,820,206.808702
109.19971,820,206.808711
-18.252426,820,206.808721
108.153915,820,270.176728
-24.255993,820,270.17677
62.830246,820,270.176784
109.19971,820,270.176794
9.689863,820,270.176804
109.19971,820,270.176813
-58.93318,820,270.176822
51.9963,820,270.176831
-496.4038,820,270.17684
-34.180542,820,270.176849
-41.74234,820,270.176857
-18.369133,820,270.176866
-23.225636,820,270.176875
108.16865,820,270.176884
109.19971,820,270.176893
-29.17763,820,270.176902
109.19971,820,340.035449
-79.65821,820,340.035488
62.50249,820,340.035502
109.19971,820,340.035512
29.16631,820,340.035522
109.19971,820,340.035531
-51.164608,820,340.03554
35.770706,820,340.035549
-330.29822,820,340.035558
-26.693197,820,340.035567
-88.190025,820,340.035576
-45.62101,820,340.035585
16.818014,820,340.035594
108.71062,820,340.035602
109.19971,820,340.035611
-7.256277,820,340.03562
109.19971,820,406.104248
-32.90521,820,406.104284
70.94691,820,406.104298
109.19971,820,406.104308
0.8153098,820,406.104318
109.19971,820,406.104327
-24.25501,820,406.104336
64.90161,820,406.104344
-244.03777,820,406.104353
-37.191143,820,406.104362
-19.99358,820,406.104371
-19.116774,820,406.10438
7.6714,820,406.104389
109.09184,820,406.104398
109.19971,820,406.104407
5.414818,820,406.104415
106.627525,820,471.62897
-21.258512,820,471.629009
55.905537,820,471.629024
109.19971,820,471.629036
35.225784,820,471.629047
109.19971,820,471.629057
-5.214597,820,471.629067
37.731964,820,471.629078
-186.37947,820,471.629087
-41.100407,820,471.629097
-25.738121,820,471.629106
-51.80228,820,471.629116
39.234436,820,471.629125
108.6756,820,471.629134
109.19971,820,471.629143
-3.5811195,820,471.629152
106.12024,820,544.005007
-13.170044,820,544.005049
56.44155,820,544.005064
109.19971,820,544.005076
31.591282,820,544.005088
109.19971,820,544.005099
