#{"t_start": 1755126550.7343993, "env_id": "None"}
r,l,t
-143.90628,1000,56.764292
-143.90628,1000,56.764349
-143.90628,1000,56.764374
-143.90628,1000,56.764392
-143.90628,1000,56.764409
-143.90628,1000,56.764425
-143.90628,1000,56.764441
-143.90628,1000,56.764457
-143.90628,1000,56.764473
-143.90628,1000,56.764488
-143.90628,1000,56.764504
-143.90628,1000,56.76452
-143.90628,1000,56.764537
-143.90628,1000,56.764553
-143.90628,1000,56.764569
-143.90628,1000,56.764584
-144.33469,1000,109.910149
-144.33469,1000,109.910219
-144.33469,1000,109.910244
-144.33469,1000,109.910263
-144.33469,1000,109.91028
-144.33469,1000,109.910296
-144.33469,1000,109.910312
-144.33469,1000,109.910328
-144.33469,1000,109.910344
-144.33469,1000,109.911942
-144.33469,1000,109.911963
-144.33469,1000,109.911975
-144.33469,1000,109.911986
-144.33469,1000,109.911996
-144.33469,1000,109.912005
-144.33469,1000,109.912015
-144.92668,1000,165.559122
-144.92668,1000,165.559158
-144.92668,1000,165.559173
-144.92668,1000,165.559185
-144.92668,1000,165.559196
-144.92668,1000,165.559206
-144.92668,1000,165.559217
-144.92668,1000,165.559227
-144.92668,1000,165.559237
-144.92668,1000,165.559247
-144.92668,1000,165.559257
-144.92668,1000,165.559267
-144.92668,1000,165.559276
-144.92668,1000,165.559285
-144.92668,1000,165.559295
-144.92668,1000,165.559304
-145.81071,1000,219.001909
-145.81071,1000,219.001945
-145.81071,1000,219.001961
-145.81071,1000,219.001973
-145.81071,1000,219.001984
-145.81071,1000,219.001995
-145.81071,1000,219.002005
-145.81071,1000,219.002016
-145.81071,1000,219.002026
-145.81071,1000,219.002036
-145.81071,1000,219.002045
-145.81071,1000,219.002055
-145.81071,1000,219.002064
-145.81071,1000,219.002074
-145.81071,1000,219.002084
-145.81071,1000,219.002093
-145.06247,1000,274.522419
-145.06247,1000,274.522457
-145.06247,1000,274.522472
-145.06247,1000,274.522484
-145.06247,1000,274.522496
-145.06247,1000,274.522506
-145.06247,1000,274.522517
-145.06247,1000,274.522527
-145.06247,1000,274.522537
-145.06247,1000,274.522547
-145.06247,1000,274.522556
-145.06247,1000,274.522566
-145.06247,1000,274.522575
-145.06247,1000,274.522585
-145.06247,1000,274.522595
-145.06247,1000,274.522604
-144.59416,1000,327.803688
-144.59416,1000,327.803721
-144.59416,1000,327.803737
-144.59416,1000,327.803749
-144.59416,1000,327.80376
-144.59416,1000,327.803771
-144.59416,1000,327.803782
-144.59416,1000,327.803792
-144.59416,1000,327.803802
-144.59416,1000,327.803812
-144.59416,1000,327.803822
-144.59416,1000,327.803831
-144.59416,1000,327.80384
-144.59416,1000,327.803849
-144.59416,1000,327.803859
-144.59416,1000,327.803868
-192.6493,1000,424.999979
-192.6493,1000,425.000014
-192.6493,1000,425.000027
-192.6493,1000,425.000037
-192.6493,1000,425.000047
-192.6493,1000,425.000056
-192.6493,1000,425.000065
-192.6493,1000,425.000074
-192.6493,1000,425.000082
-192.6493,1000,425.000091
-192.6493,1000,425.0001
-192.6493,1000,425.000109
-192.6493,1000,425.000118
-192.6493,1000,425.000127
-192.6493,1000,425.000136
-192.6493,1000,425.000145
-142.10918,1000,477.669755
-142.10918,1000,477.669791
-142.10918,1000,477.669806
-142.10918,1000,477.669818
-142.10918,1000,477.669829
-142.10918,1000,477.669839
-142.10918,1000,477.669849
-142.10918,1000,477.66986
-142.10918,1000,477.66987
