#{"t_start": 1755460463.605302, "env_id": "None"}
r,l,t
109.33304,820,81.589081
-414.72116,820,81.589173
104.32127,820,81.58921
109.33304,820,81.589237
59.227005,820,81.589262
109.33304,820,81.589285
-124.258385,820,81.589308
59.29684,820,81.589331
-493.00735,820,81.589354
-238.33566,820,81.589376
-369.49875,820,81.589399
-190.31932,820,81.589422
-58.366024,820,81.589445
109.223595,820,81.589467
109.33304,820,81.58949
18.612074,820,81.589512
109.097435,820,155.479378
-282.11194,820,155.479459
103.69321,820,155.479491
109.33304,820,155.479517
35.032223,820,155.479542
109.33304,820,155.479565
-88.420784,820,155.479589
69.388756,820,155.479612
-553.9372,820,155.479635
-212.63867,820,155.479658
-165.61389,820,155.479682
-136.55983,820,155.481735
-66.41809,820,155.481761
109.30366,820,155.481778
109.33304,820,155.481792
-26.639116,820,155.481806
109.0602,820,236.853669
-95.6642,820,236.853725
104.40982,820,236.853746
109.33304,820,236.853762
54.00052,820,236.853778
109.33304,820,236.853792
-19.598545,820,236.853806
73.636185,820,236.85382
-409.1284,820,236.853834
-148.50543,820,236.853847
-283.411,820,236.853861
-84.05288,820,236.853874
-61.44712,820,236.853887
109.28867,820,236.853906
109.33304,820,236.853919
-73.53778,820,236.853932
109.33304,820,310.353271
-62.421394,820,310.353323
94.47702,820,310.353344
109.33304,820,310.35336
41.074306,820,310.353375
109.33304,820,310.35339
-14.451356,820,310.353405
46.170574,820,310.353418
-485.3088,820,310.353431
-67.503136,820,310.353445
-147.5606,820,310.353459
-21.639923,820,310.353472
-0.9856674,820,310.353485
109.23089,820,310.353498
109.33304,820,310.353511
6.912647,820,310.353524
109.33304,820,391.48138
-53.129734,820,391.481435
105.30138,820,391.481456
109.33304,820,391.481473
28.941664,820,391.481488
109.33304,820,391.481503
-91.39987,820,391.481518
51.779175,820,391.481532
-669.21234,820,391.481545
-150.47592,820,391.481559
-76.880394,820,391.481572
-11.562227,820,391.481585
-19.603746,820,391.481598
109.2325,820,391.481611
109.33304,820,391.481624
-5.5758142,820,391.481637
109.33304,820,464.567307
-42.891857,820,464.567361
104.53442,820,464.56738
109.33304,820,464.567395
46.58169,820,464.567409
109.33304,820,464.567422
-32.02311,820,464.567434
58.109238,820,464.567447
-194.26903,820,464.56746
-7.677843,820,464.567472
-54.667442,820,464.567485
3.6424658,820,464.567498
21.33876,820,464.56751
109.27463,820,464.567523
109.33304,820,464.567536
1.6239727,820,464.567548
109.33304,820,537.506325
-23.36029,820,537.506377
103.518936,820,537.506397
109.33304,820,537.506414
59.36605,820,537.506429
109.33304,820,537.506444
-20.16261,820,537.506459
64.571785,820,537.506473
-214.85886,820,537.506486
-41.18961,820,537.506501
-17.665422,820,537.506515
23.376577,820,537.506528
16.151314,820,537.506542
109.33018,820,537.506555
109.33304,820,537.506568
38.99279,820,537.506581
108.82422,820,618.097306
-61.324505,820,618.097358
103.757576,820,618.097378
109.33304,820,618.097396
31.644802,820,618.097412
109.33304,820,618.097427
-11.324466,820,618.097442
73.62645,820,618.097456
-237.83176,820,618.09747
-43.459827,820,618.097484
-46.59939,820,618.097498
-19.713425,820,618.097511
35.739662,820,618.097525
109.11715,820,618.097538
109.33304,820,618.097551
15.164941,820,618.097564
109.05899,820,691.194861
-40.64035,820,691.194912
103.60715,820,691.19493
109.33304,820,691.194945
34.14262,820,691.194958
109.33304,820,691.194971
3.4438653,820,691.194983
81.165054,820,691.194996
-183.30132,820,691.195009
4.444392,820,691.195022
-27.979536,820,691.195035
22.815441,820,691.195048
26.540586,820,691.195061
109.184685,820,691.195073
109.33304,820,691.195086
15.171311,820,691.195099
109.294365,820,771.187293
-45.745956,820,771.187345
105.23807,820,771.187366
109.33304,820,771.187382
61.369045,820,771.187397
109.33304,820,771.187411
