#{"t_start": 1754914838.6156075, "env_id": "None"}
r,l,t
0.0,1000,58.805068
-460.0,1000,58.80516
-5.0,1000,58.805206
0.0,1000,58.805234
-114.0,1000,58.805257
0.0,1000,58.805287
-757.0,1000,58.805318
-210.0,1000,58.805344
-3495.0,1000,58.805371
-836.0,1000,58.805403
-981.0,1000,58.805434
-736.0,1000,58.805454
-687.0,1000,58.805471
0.0,1000,58.805487
0.0,1000,58.805503
-387.0,1000,58.805519
0.0,1000,110.411179
-522.0,1000,110.411239
-2.0,1000,110.411265
0.0,1000,110.411283
-157.0,1000,110.4113
0.0,1000,110.411319
-816.0,1000,110.411336
-193.0,1000,110.411352
-3483.0,1000,110.411368
-763.0,1000,110.411384
-1115.0,1000,110.4114
-640.0,1000,110.411417
-844.0,1000,110.411433
0.0,1000,110.411449
0.0,1000,110.413094
-479.0,1000,110.413114
0.0,1000,164.160615
-451.0,1000,164.160655
-6.0,1000,164.16067
0.0,1000,164.160681
-150.0,1000,164.16069
0.0,1000,164.1607
-715.0,1000,164.160709
-184.0,1000,164.160718
-2855.0,1000,164.160728
-751.0,1000,164.160737
-1018.0,1000,164.160746
-513.0,1000,164.160755
-591.0,1000,164.160764
0.0,1000,164.160774
0.0,1000,164.160782
-370.0,1000,164.160791
0.0,1000,213.706943
-422.0,1000,213.706981
-1.0,1000,213.707
0.0,1000,213.707011
-146.0,1000,213.707021
0.0,1000,213.707031
-757.0,1000,213.70704
-168.0,1000,213.707049
-2911.0,1000,213.707058
-698.0,1000,213.707068
-852.0,1000,213.707078
-477.0,1000,213.707086
-633.0,1000,213.707096
0.0,1000,213.707105
0.0,1000,213.707114
-368.0,1000,213.707122
0.0,1000,265.882386
-414.0,1000,265.882424
-3.0,1000,265.882438
0.0,1000,265.882449
-173.0,1000,265.882458
0.0,1000,265.882467
-878.0,1000,265.882476
-149.0,1000,265.882485
-2418.0,1000,265.882494
-535.0,1000,265.882504
-669.0,1000,265.882513
-510.0,1000,265.882522
-512.0,1000,265.882531
0.0,1000,265.88254
0.0,1000,265.882549
-352.0,1000,265.882558
0.0,1000,315.226068
-325.0,1000,315.22611
-3.0,1000,315.226126
0.0,1000,315.226138
-181.0,1000,315.226149
0.0,1000,315.226159
-644.0,1000,315.226169
-182.0,1000,315.226179
-2314.0,1000,315.226189
-523.0,1000,315.226199
-787.0,1000,315.226209
-622.0,1000,315.226218
-588.0,1000,315.226228
0.0,1000,315.226238
0.0,1000,315.226247
-362.0,1000,315.226256
0.0,1000,367.186769
-370.0,1000,367.186813
-2.0,1000,367.186828
0.0,1000,367.186839
-164.0,1000,367.186849
0.0,1000,367.186858
-549.0,1000,367.186867
-172.0,1000,367.186876
-1845.0,1000,367.186885
-484.0,1000,367.186894
-694.0,1000,367.186904
-452.0,1000,367.186913
-390.0,1000,367.186922
0.0,1000,367.186931
0.0,1000,367.18694
-353.0,1000,367.186949
0.0,1000,416.533778
-303.0,1000,416.533815
-1.0,1000,416.533829
0.0,1000,416.53384
-176.0,1000,416.533849
0.0,1000,416.533858
-601.0,1000,416.533867
-145.0,1000,416.533876
-1804.0,1000,416.533886
-496.0,1000,416.533895
-623.0,1000,416.533905
-373.0,1000,416.533914
-446.0,1000,416.533923
0.0,1000,416.533932
0.0,1000,416.533941
-326.0,1000,416.533949
0.0,1000,467.973193
-277.0,1000,467.973229
-13.0,1000,467.973243
0.0,1000,467.973254
-158.0,1000,467.973264
0.0,1000,467.973272
-501.0,1000,467.973282
-158.0,1000,467.97329
-1725.0,1000,467.9733
-412.0,1000,467.973309
-468.0,1000,467.973318
-315.0,1000,467.973327
-308.0,1000,467.973336
0.0,1000,467.973345
0.0,1000,467.973354
-306.0,1000,467.973363
0.0,1000,517.174757
-301.0,1000,517.174797
-7.0,1000,517.174812
0.0,1000,517.174822
-165.0,1000,517.174831
0.0,1000,517.174841
-376.0,1000,517.17485
-159.0,1000,517.174859
-1504.0,1000,517.174868
-467.0,1000,517.174877
-608.0,1000,517.174886
-386.0,1000,517.174896
-411.0,1000,517.174905
0.0,1000,517.174914
0.0,1000,517.174923
-272.0,1000,517.174932
0.0,1000,568.566806
-209.0,1000,568.566846
-6.0,1000,568.566861
0.0,1000,568.566872
-135.0,1000,568.566881
0.0,1000,568.56689
-398.0,1000,568.566899
-180.0,1000,568.566908
-1359.0,1000,568.566917
-344.0,1000,568.566927
-407.0,1000,568.566936
-330.0,1000,568.566945
-294.0,1000,568.566954
0.0,1000,568.566963
0.0,1000,568.566972
-250.0,1000,568.56698
0.0,1000,617.330759
-237.0,1000,617.330797
-1.0,1000,617.330854
0.0,1000,617.330872
-165.0,1000,617.330882
0.0,1000,617.330892
-356.0,1000,617.330901
