#{"t_start": 1755399737.1634274, "env_id": "None"}
r,l,t
0.0,820,42.917161
-285.0,820,42.917224
0.0,820,42.917251
0.0,820,42.917272
-77.0,820,42.917292
0.0,820,42.917311
-458.0,820,42.917331
-90.0,820,42.91735
-2030.0,820,42.91737
-502.0,820,42.917389
-739.0,820,42.917408
-387.0,820,42.917427
-393.0,820,42.917446
0.0,820,42.917465
0.0,820,42.917484
-232.0,820,42.917503
0.0,820,81.912332
-269.0,820,81.912393
0.0,820,81.912418
0.0,820,81.912437
-103.0,820,81.912454
0.0,820,81.912472
-535.0,820,81.912488
-119.0,820,81.912504
-2308.0,820,81.912521
-527.0,820,81.912538
-590.0,820,81.912555
-489.0,820,81.912571
-431.0,820,81.912587
0.0,820,81.912604
0.0,820,81.91262
-258.0,820,81.912637
0.0,820,125.26628
-312.0,820,125.267924
-4.0,820,125.267948
0.0,820,125.267962
-107.0,820,125.267974
0.0,820,125.267985
-513.0,820,125.267996
-127.0,820,125.268007
-2449.0,820,125.268017
-462.0,820,125.268028
-518.0,820,125.268039
-353.0,820,125.26805
-368.0,820,125.26806
0.0,820,125.268071
0.0,820,125.26808
-238.0,820,125.26809
0.0,820,164.446951
-190.0,820,164.44699
0.0,820,164.447007
0.0,820,164.447021
-96.0,820,164.447034
0.0,820,164.447047
-517.0,820,164.447059
-62.0,820,164.447072
-2483.0,820,164.447084
-520.0,820,164.447096
-499.0,820,164.447108
-309.0,820,164.447119
-372.0,820,164.447132
0.0,820,164.447143
0.0,820,164.447155
-280.0,820,164.447166
0.0,820,207.804908
-257.0,820,207.804946
0.0,820,207.804963
0.0,820,207.804975
-89.0,820,207.804986
0.0,820,207.804997
-488.0,820,207.805008
-107.0,820,207.805019
-1909.0,820,207.80503
-351.0,820,207.80504
-684.0,820,207.80505
-326.0,820,207.80506
-285.0,820,207.80507
0.0,820,207.80508
0.0,820,207.805089
-240.0,820,207.805099
0.0,820,246.927235
-284.0,820,246.927272
0.0,820,246.927289
0.0,820,246.927303
-89.0,820,246.927315
0.0,820,246.927328
-435.0,820,246.92734
-108.0,820,246.927352
-1827.0,820,246.927364
-296.0,820,246.927376
-521.0,820,246.927388
-288.0,820,246.9274
-271.0,820,246.927412
0.0,820,246.927424
0.0,820,246.927435
-197.0,820,246.927447
0.0,820,285.706643
-211.0,820,285.70668
-2.0,820,285.706696
0.0,820,285.706708
-103.0,820,285.706719
0.0,820,285.70673
-420.0,820,285.706741
-118.0,820,285.706751
-1757.0,820,285.706761
-345.0,820,285.706772
-523.0,820,285.706782
-332.0,820,285.706792
-250.0,820,285.706801
0.0,820,285.706811
0.0,820,285.706821
-205.0,820,285.70683
0.0,820,328.484362
-212.0,820,328.484401
-1.0,820,328.484419
0.0,820,328.484432
-131.0,820,328.484446
0.0,820,328.484458
-443.0,820,328.484471
-89.0,820,328.484483
-1642.0,820,328.484495
-324.0,820,328.484506
-398.0,820,328.484518
-288.0,820,328.48453
-253.0,820,328.484542
0.0,820,328.484554
0.0,820,328.484565
-183.0,820,328.484576
0.0,820,367.421448
-214.0,820,367.421484
0.0,820,367.4215
0.0,820,367.421513
-136.0,820,367.421524
0.0,820,367.421536
-368.0,820,367.421546
-78.0,820,367.421557
-1494.0,820,367.421568
-265.0,820,367.421578
-400.0,820,367.421588
-308.0,820,367.421598
-265.0,820,367.421608
0.0,820,367.421618
0.0,820,367.421628
-167.0,820,367.421638
0.0,820,410.763992
-175.0,820,410.764024
-2.0,820,410.76404
0.0,820,410.764053
-116.0,820,410.764064
0.0,820,410.764076
-322.0,820,410.764086
-72.0,820,410.764096
-1539.0,820,410.764107
-258.0,820,410.764117
-437.0,820,410.764127
-301.0,820,410.764137
-218.0,820,410.764147
0.0,820,410.764157
0.0,820,410.764166
-155.0,820,410.764176
0.0,820,449.447043
-261.0,820,449.447082
0.0,820,449.447097
0.0,820,449.44711
-85.0,820,449.447121
0.0,820,449.447132
-317.0,820,449.447142
-82.0,820,449.447153
-1297.0,820,449.447163
-222.0,820,449.447173
-319.0,820,449.447183
-247.0,820,449.447194
-174.0,820,449.447203
0.0,820,449.447213
0.0,820,449.447223
-181.0,820,449.447232
0.0,820,488.042777
-199.0,820,488.042814
0.0,820,488.04283
0.0,820,488.042842
-79.0,820,488.042853
0.0,820,488.042865
-279.0,820,488.042875
-84.0,820,488.042886
-1061.0,820,488.042897
-153.0,820,488.042907
-319.0,820,488.042917
-225.0,820,488.042927
-233.0,820,488.042982
0.0,820,488.042998
0.0,820,488.043009
-173.0,820,488.043018
0.0,820,530.937335
-184.0,820,530.937374
0.0,820,530.93739
0.0,820,530.937402
-187.0,820,530.937413
0.0,820,530.937424
-273.0,820,530.937435
-72.0,820,530.937445
-1122.0,820,530.937455
-194.0,820,530.937465
-296.0,820,530.937475
-263.0,820,530.937485
-191.0,820,530.937495
0.0,820,530.937505
0.0,820,530.937514
-136.0,820,530.937523
0.0,820,569.625243
-240.0,820,569.625281
0.0,820,569.625297
0.0,820,569.62531
-117.0,820,569.625321
0.0,820,569.625332
-243.0,820,569.625342
-67.0,820,569.625353
-844.0,820,569.625363
-201.0,820,569.625373
-275.0,820,569.625383
-197.0,820,569.625393
-216.0,820,569.625403
0.0,820,569.625412
0.0,820,569.625422
-138.0,820,569.625431
0.0,820,612.474649
-256.0,820,612.474688
0.0,820,612.474705
0.0,820,612.474718
-148.0,820,612.474731
0.0,820,612.474745
-223.0,820,612.474756
-34.0,820,612.474769
-1101.0,820,612.474781
-185.0,820,612.474792
-267.0,820,612.474804
-211.0,820,612.474816
-220.0,820,612.474828
0.0,820,612.47484
0.0,820,612.474852
-185.0,820,612.474863
0.0,820,650.985121
-163.0,820,650.985158
0.0,820,650.985174
0.0,820,650.985186
-126.0,820,650.985197
0.0,820,650.985207
-213.0,820,650.985218
-55.0,820,650.985228
