#{"t_start": 1755479010.7489233, "env_id": "None"}
r,l,t
0.0,820,43.956364
-0.5200009,820,43.956424
0.0,820,43.956449
0.0,820,43.956467
-1.4901161e-08,820,43.956484
0.0,820,43.956502
-0.17000043,820,43.956518
8.940697e-08,820,43.956534
-0.909999,820,43.95655
-0.5400007,820,43.956567
-0.19000238,820,43.956583
-0.09000066,820,43.956599
-5.9604645e-07,820,43.956615
0.0,820,43.956631
0.0,820,43.956647
-2.9802322e-08,820,43.956662
0.0,820,83.935459
-4.0233135e-07,820,83.935514
0.0,820,83.935539
0.0,820,83.935558
5.2154064e-08,820,83.935574
0.0,820,83.935591
-0.060000867,820,83.935607
-5.2154064e-08,820,83.935623
-0.020001147,820,83.93564
-0.9500001,820,83.935656
-0.21000215,820,83.935673
-0.12000048,820,83.935689
-0.33000058,820,83.937311
0.0,820,83.937332
0.0,820,83.937343
1.1175871e-08,820,83.937353
0.0,820,128.220196
-4.7683716e-07,820,128.220234
0.0,820,128.22025
0.0,820,128.220261
-6.3329935e-08,820,128.22027
0.0,820,128.22028
-6.4074993e-07,820,128.220288
5.9604645e-08,820,128.220298
-0.15000015,820,128.220307
-0.08000103,820,128.220317
-1.1026859e-06,820,128.220326
-0.08000004,820,128.220335
-4.3958426e-07,820,128.220344
0.0,820,128.220353
0.0,820,128.220362
-2.682209e-07,820,128.22037
0.0,820,168.21213
-9.536743e-07,820,168.212164
1.4901161e-08,820,168.21218
0.0,820,168.212193
-3.7252903e-08,820,168.212204
0.0,820,168.212215
-0.17000042,820,168.212225
-2.2351742e-07,820,168.212236
-1.03,820,168.212246
-0.020001385,820,168.212255
-0.34000066,820,168.212265
-0.10000108,820,168.212275
-3.5762787e-07,820,168.212284
0.0,820,168.212294
0.0,820,168.212303
-4.4703484e-08,820,168.212312
0.0,820,212.191617
-0.07000024,820,212.191654
0.0,820,212.19167
0.0,820,212.191681
-8.940697e-08,820,212.191692
0.0,820,212.191703
-0.060000777,820,212.191713
-2.9802322e-08,820,212.191724
-1.4901161e-07,820,212.191734
-0.02000079,820,212.191744
-1.2516975e-06,820,212.191754
-0.07000054,820,212.191764
-0.060000617,820,212.191773
0.0,820,212.191783
0.0,820,212.191792
8.568168e-08,820,212.191801
0.0,820,251.847348
-5.9604645e-07,820,251.847384
0.0,820,251.847399
0.0,820,251.84741
2.9802322e-08,820,251.84742
0.0,820,251.84743
-5.9604645e-08,820,251.847438
-8.195639e-08,820,251.847447
-1.9400011,820,251.847457
-2.3841858e-07,820,251.847466
8.940697e-07,820,251.847476
-1.5646219e-07,820,251.847486
-0.06000033,820,251.847495
0.0,820,251.847504
0.0,820,251.847513
-0.85,820,251.847521
0.0,820,291.376642
-5.364418e-07,820,291.376677
-7.450581e-09,820,291.376693
0.0,820,291.376706
0.0,820,291.376717
0.0,820,291.376727
-0.09999974,820,291.376736
-7.4505806e-08,820,291.376747
-1.7700007,820,291.376757
-8.940697e-08,820,291.376767
-0.4100005,820,291.376777
-4.4703484e-08,820,291.376786
-8.2328916e-07,820,291.376796
0.0,820,291.376806
0.0,820,291.376814
-8.940697e-08,820,291.376823
0.0,820,335.094898
6.556511e-07,820,335.094935
0.0,820,335.094951
0.0,820,335.094962
-3.7252903e-08,820,335.094971
0.0,820,335.094981
-3.874302e-07,820,335.094989
-4.8428774e-08,820,335.094999
-2.4699993,820,335.095008
-0.34000012,820,335.095017
-5.9604645e-07,820,335.095026
-0.07000024,820,335.095035
-0.070000425,820,335.095044
0.0,820,335.095053
0.0,820,335.095062
6.3329935e-08,820,335.09507
0.0,820,374.597335
-7.450581e-09,820,374.597371
0.0,820,374.597387
0.0,820,374.597399
-4.8428774e-08,820,374.597409
0.0,820,374.597421
-4.172325e-07,820,374.59743
-4.0978193e-08,820,374.597441
-7.748604e-07,820,374.597452
-0.1600005,820,374.597462
-6.2584877e-07,820,374.597471
-0.10000031,820,374.597481
-7.0780516e-08,820,374.597491
0.0,820,374.597501
0.0,820,374.597509
-7.0780516e-08,820,374.597519
0.0,820,418.108297
-2.9802322e-07,820,418.108332
0.0,820,418.108349
0.0,820,418.10836
-8.940697e-08,820,418.108371
0.0,820,418.108382
-2.0861626e-07,820,418.108392
7.450581e-09,820,418.108403
-0.03999979,820,418.108414
-0.2900002,820,418.108424
-0.40000027,820,418.108434
-1.0430813e-07,820,418.108444
-2.644956e-07,820,418.108454
0.0,820,418.108464
0.0,820,418.108512
-1.0430813e-07,820,418.108527
0.0,820,457.536823
-3.874302e-07,820,457.536858
0.0,820,457.536876
0.0,820,457.536889
-1.3411045e-07,820,457.536901
0.0,820,457.536914
-7.4505806e-07,820,457.536926
-4.4703484e-08,820,457.536938
-0.39000005,820,457.53695
-8.195639e-08,820,457.536962
-7.003546e-07,820,457.536974
-1.2293458e-07,820,457.536985
-0.08000034,820,457.536997
0.0,820,457.537009
0.0,820,457.53702
5.9604645e-08,820,457.537031
0.0,820,497.135574
-2.3841858e-07,820,497.135607
