#{"t_start": 1755086052.9060295, "env_id": "None"}
r,l,t
257.38687,1000,59.569424
257.38687,1000,59.569489
257.38687,1000,59.569515
257.38687,1000,59.569535
257.38687,1000,59.569554
257.38687,1000,59.569572
257.38687,1000,59.569591
257.38687,1000,59.569609
257.38687,1000,59.569627
257.38687,1000,59.569645
257.38687,1000,59.569664
257.38687,1000,59.569682
257.38687,1000,59.5697
257.38687,1000,59.569719
257.38687,1000,59.569738
257.38687,1000,59.569756
272.19293,1000,115.791288
272.19293,1000,115.791353
272.19293,1000,115.791376
272.19293,1000,115.791394
272.19293,1000,115.791411
272.19293,1000,115.791427
272.19293,1000,115.791443
272.19293,1000,115.791459
272.19293,1000,115.791475
272.19293,1000,115.791491
272.19293,1000,115.793124
272.19293,1000,115.793152
272.19293,1000,115.793164
272.19293,1000,115.793174
272.19293,1000,115.793185
272.19293,1000,115.793195
233.96007,1000,175.536825
233.96007,1000,175.536869
233.96007,1000,175.536884
233.96007,1000,175.536897
233.96007,1000,175.536908
233.96007,1000,175.53692
233.96007,1000,175.536932
233.96007,1000,175.536943
233.96007,1000,175.536955
233.96007,1000,175.536966
233.96007,1000,175.536978
233.96007,1000,175.536989
233.96007,1000,175.537001
233.96007,1000,175.537013
233.96007,1000,175.537024
233.96007,1000,175.537036
279.9963,1000,233.707394
279.9963,1000,233.707431
279.9963,1000,233.707447
279.9963,1000,233.707459
279.9963,1000,233.70747
279.9963,1000,233.707484
279.9963,1000,233.707494
279.9963,1000,233.707504
279.9963,1000,233.707512
279.9963,1000,233.707521
279.9963,1000,233.70753
279.9963,1000,233.70754
279.9963,1000,233.707549
279.9963,1000,233.707558
279.9963,1000,233.707567
279.9963,1000,233.707576
290.16324,1000,295.998345
290.16324,1000,295.998387
290.16324,1000,295.9984
290.16324,1000,295.998411
290.16324,1000,295.99842
290.16324,1000,295.99843
290.16324,1000,295.998439
290.16324,1000,295.998448
290.16324,1000,295.998458
290.16324,1000,295.998467
290.16324,1000,295.998476
290.16324,1000,295.998485
290.16324,1000,295.998494
290.16324,1000,295.998503
290.16324,1000,295.998513
290.16324,1000,295.998522
339.24487,1000,354.832507
339.24487,1000,354.832541
339.24487,1000,354.832555
339.24487,1000,354.832565
339.24487,1000,354.832575
339.24487,1000,354.832584
339.24487,1000,354.832593
339.24487,1000,354.832603
339.24487,1000,354.832611
339.24487,1000,354.832621
339.24487,1000,354.83263
339.24487,1000,354.83264
339.24487,1000,354.832649
339.24487,1000,354.832659
339.24487,1000,354.832668
339.24487,1000,354.832677
348.93637,1000,417.724697
348.93637,1000,417.724735
348.93637,1000,417.724749
348.93637,1000,417.72476
348.93637,1000,417.72477
348.93637,1000,417.72478
348.93637,1000,417.724789
348.93637,1000,417.724799
348.93637,1000,417.724808
348.93637,1000,417.724817
348.93637,1000,417.724826
348.93637,1000,417.724835
348.93637,1000,417.724845
348.93637,1000,417.724854
348.93637,1000,417.724864
348.93637,1000,417.724874
354.10464,1000,476.152168
354.10464,1000,476.152211
354.10464,1000,476.152226
354.10464,1000,476.152239
354.10464,1000,476.152251
354.10464,1000,476.152262
354.10464,1000,476.152274
354.10464,1000,476.152286
354.10464,1000,476.152297
354.10464,1000,476.152309
354.10464,1000,476.152321
354.10464,1000,476.152332
354.10464,1000,476.152344
354.10464,1000,476.152356
354.10464,1000,476.152367
354.10464,1000,476.152379
353.60416,1000,536.785039
353.60416,1000,536.785082
353.60416,1000,536.785097
353.60416,1000,536.78511
353.60416,1000,536.785122
353.60416,1000,536.785134
353.60416,1000,536.785146
353.60416,1000,536.785157
353.60416,1000,536.785169
353.60416,1000,536.78518
353.60416,1000,536.785192
353.60416,1000,536.785204
353.60416,1000,536.785216
353.60416,1000,536.785227
353.60416,1000,536.785239
353.60416,1000,536.78525
341.20728,1000,593.894179
341.20728,1000,593.894221
341.20728,1000,593.894236
341.20728,1000,593.894246
341.20728,1000,593.894256
341.20728,1000,593.894265
341.20728,1000,593.894274
341.20728,1000,593.894283
341.20728,1000,593.89433
341.20728,1000,593.894345
341.20728,1000,593.894355
341.20728,1000,593.894364
341.20728,1000,593.894373
341.20728,1000,593.894382
341.20728,1000,593.894392
341.20728,1000,593.894401
