#{"t_start": 1755071665.2448, "env_id": "None"}
r,l,t
230.5541,1000,60.057977
230.5541,1000,60.058048
230.5541,1000,60.058076
230.5541,1000,60.058095
230.5541,1000,60.058112
230.5541,1000,60.058128
230.5541,1000,60.058144
230.5541,1000,60.05816
230.5541,1000,60.058176
230.5541,1000,60.058191
230.5541,1000,60.058207
230.5541,1000,60.058223
230.5541,1000,60.058239
230.5541,1000,60.058254
230.5541,1000,60.05827
230.5541,1000,60.058286
257.48904,1000,117.358912
257.48904,1000,117.358975
257.48904,1000,117.358999
257.48904,1000,117.359017
257.48904,1000,117.359034
257.48904,1000,117.35905
257.48904,1000,117.359066
257.48904,1000,117.359081
257.48904,1000,117.359099
257.48904,1000,117.359124
257.48904,1000,117.359144
257.48904,1000,117.360906
257.48904,1000,117.360927
257.48904,1000,117.360939
257.48904,1000,117.360949
257.48904,1000,117.360959
221.02972,1000,182.39088
221.02972,1000,182.390924
221.02972,1000,182.390939
221.02972,1000,182.39095
221.02972,1000,182.39096
221.02972,1000,182.390969
221.02972,1000,182.390978
221.02972,1000,182.390987
221.02972,1000,182.390996
221.02972,1000,182.391005
221.02972,1000,182.391014
221.02972,1000,182.391023
221.02972,1000,182.391032
221.02972,1000,182.391041
221.02972,1000,182.39105
221.02972,1000,182.391059
347.03445,1000,237.940013
347.03445,1000,237.940053
347.03445,1000,237.940067
347.03445,1000,237.940078
347.03445,1000,237.940087
347.03445,1000,237.940096
347.03445,1000,237.940106
347.03445,1000,237.940114
347.03445,1000,237.940124
347.03445,1000,237.940133
347.03445,1000,237.940143
347.03445,1000,237.940152
347.03445,1000,237.940161
347.03445,1000,237.94017
347.03445,1000,237.94018
347.03445,1000,237.940189
332.02972,1000,292.691986
332.02972,1000,292.69203
332.02972,1000,292.692044
332.02972,1000,292.692055
332.02972,1000,292.692064
332.02972,1000,292.692073
332.02972,1000,292.692082
332.02972,1000,292.692091
332.02972,1000,292.6921
332.02972,1000,292.692109
332.02972,1000,292.692118
332.02972,1000,292.692127
332.02972,1000,292.692136
332.02972,1000,292.692145
332.02972,1000,292.692154
332.02972,1000,292.692163
339.21326,1000,345.240118
339.21326,1000,345.240162
339.21326,1000,345.240176
339.21326,1000,345.240186
339.21326,1000,345.240196
339.21326,1000,345.240205
339.21326,1000,345.240214
339.21326,1000,345.240223
339.21326,1000,345.240231
339.21326,1000,345.24024
339.21326,1000,345.240249
