#{"t_start": 1755384305.6943076, "env_id": "None"}
r,l,t
0.0,820,42.769146
-335.0,820,42.769201
-1.0,820,42.769227
0.0,820,42.769246
-72.0,820,42.769263
0.0,820,42.76928
-429.0,820,42.769296
-112.0,820,42.769313
-2026.0,820,42.769329
-811.0,820,42.769346
-753.0,820,42.769362
-354.0,820,42.769378
-394.0,820,42.769395
0.0,820,42.769411
0.0,820,42.769428
-288.0,820,42.769444
0.0,820,81.992224
-330.0,820,81.992283
-1.0,820,81.992309
0.0,820,81.992328
-90.0,820,81.992345
0.0,820,81.992362
-570.0,820,81.992379
-104.0,820,81.992395
-2373.0,820,81.992412
-562.0,820,81.992428
-563.0,820,81.992445
-316.0,820,81.992461
-462.0,820,81.992478
0.0,820,81.992494
0.0,820,81.992511
-255.0,820,81.992527
0.0,820,125.364562
-342.0,820,125.366374
0.0,820,125.366397
0.0,820,125.366411
-67.0,820,125.366423
0.0,820,125.366434
-531.0,820,125.366445
-120.0,820,125.366456
-2012.0,820,125.366467
-430.0,820,125.366478
-648.0,820,125.366489
-362.0,820,125.3665
-353.0,820,125.36651
0.0,820,125.366521
0.0,820,125.366531
-232.0,820,125.36654
0.0,820,164.437333
-337.0,820,164.437371
0.0,820,164.437389
0.0,820,164.437402
-103.0,820,164.437415
0.0,820,164.437428
-444.0,820,164.437439
-99.0,820,164.437451
-2428.0,820,164.437463
-414.0,820,164.437475
-600.0,820,164.437486
-344.0,820,164.437498
-422.0,820,164.43751
0.0,820,164.437522
0.0,820,164.437533
-239.0,820,164.437545
0.0,820,207.970775
-252.0,820,207.970814
-2.0,820,207.970832
0.0,820,207.970846
-99.0,820,207.970859
0.0,820,207.970872
-583.0,820,207.970884
-165.0,820,207.970896
-2425.0,820,207.970908
-359.0,820,207.97092
-581.0,820,207.970932
-298.0,820,207.970944
-409.0,820,207.970956
0.0,820,207.970968
0.0,820,207.97098
-241.0,820,207.970991
0.0,820,246.889126
-267.0,820,246.889161
0.0,820,246.889177
0.0,820,246.88919
-87.0,820,246.889201
0.0,820,246.889212
-387.0,820,246.889222
