#{"t_start": 1755763953.7573469, "env_id": "None"}
r,l,t
0.0,820,50.912028
4.7683716e-07,820,50.912093
0.0,820,50.912122
0.0,820,50.912141
-6.3329935e-08,820,50.912158
0.0,820,50.912176
-1.5600009,820,50.912191
-0.42999998,820,50.912207
-1.4800035,820,50.912223
-1.240001,820,50.912239
-0.18000261,820,50.912255
-4.61936e-07,820,50.912271
-0.12000063,820,50.912287
0.0,820,50.912302
0.0,820,50.912318
-1.1920929e-07,820,50.912333
0.0,820,97.082855
-7.4505806e-07,820,97.082912
0.0,820,97.082937
0.0,820,97.082955
-1.2293458e-07,820,97.082972
0.0,820,97.082989
-9.536743e-07,820,97.083004
-5.5879354e-09,820,97.08302
-0.10000143,820,97.083037
-3.1000009,820,97.083053
-0.21000184,820,97.083069
-0.13000032,820,97.083086
-4.7683716e-07,820,97.084828
0.0,820,97.084849
0.0,820,97.08486
-2.9802322e-07,820,97.08487
0.0,820,148.623137
8.940697e-08,820,148.623181
0.0,820,148.623198
0.0,820,148.62321
4.4703484e-08,820,148.623222
0.0,820,148.623234
-2.9802322e-07,820,148.623245
-4.4703484e-08,820,148.623257
-1.3699987,820,148.623269
-8.34465e-07,820,148.623281
-0.28000247,820,148.623293
1.0803342e-07,820,148.623304
-7.4505806e-07,820,148.623317
0.0,820,148.623328
0.0,820,148.623339
-4.172325e-07,820,148.62335
0.0,820,197.582721
-7.1525574e-07,820,197.582761
0.0,820,197.582776
0.0,820,197.582786
-5.9604645e-08,820,197.582795
0.0,820,197.582805
-4.7311187e-07,820,197.582814
-1.4901161e-07,820,197.582823
-0.049999822,820,197.582832
-2.0861626e-07,820,197.582842
1.437962e-06,820,197.582852
-2.0861626e-07,820,197.582861
-3.874302e-07,820,197.582871
0.0,820,197.58288
0.0,820,197.582889
-2.7567148e-07,820,197.582898
0.0,820,252.993922
-5.9604645e-07,820,252.993956
0.0,820,252.993971
0.0,820,252.993982
-2.4214387e-07,820,252.99399
0.0,820,252.994
-4.7683716e-07,820,252.994009
4.4703484e-08,820,252.994019
-0.8699995,820,252.994028
-2.3469329e-07,820,252.994037
-0.19000047,820,252.994047
-5.2154064e-08,820,252.994056
1.4528632e-07,820,252.994065
0.0,820,252.994074
0.0,820,252.994083
-1.527369e-07,820,252.994092
0.0,820,302.345186
-5.9604645e-07,820,302.345224
0.0,820,302.345239
0.0,820,302.345251
-2.9429793e-07,820,302.34526
0.0,820,302.345271
-0.11000042,820,302.345281
4.8428774e-08,820,302.345292
-0.3699994,820,302.345303
-2.9057264e-07,820,302.345313
-0.20000154,820,302.345323
-0.070000075,820,302.345332
-2.30968e-07,820,302.345342
0.0,820,302.345352
0.0,820,302.345361
4.4703484e-08,820,302.34537
0.0,820,352.70362
-6.2584877e-07,820,352.703663
-3.7252903e-09,820,352.703678
0.0,820,352.703689
-8.940697e-08,820,352.703698
0.0,820,352.703708
4.4703484e-08,820,352.703717
-0.020000074,820,352.703726
-1.3560057e-06,820,352.703736
-6.2957406e-07,820,352.703745
-0.13000034,820,352.703755
-0.07000009,820,352.703764
-1.5646219e-07,820,352.703774
0.0,820,352.703783
0.0,820,352.703792
0.0,820,352.7038
0.0,820,408.004631
1.4901161e-07,820,408.004668
0.0,820,408.004683
0.0,820,408.004693
0.0,820,408.004702
0.0,820,408.00471
-1.6093254e-06,820,408.004719
6.3329935e-08,820,408.004729
-0.050000533,820,408.004739
5.9604645e-08,820,408.004749
-0.120001465,820,408.004758
-1.4901161e-07,820,408.004768
-3.7252903e-09,820,408.004777
0.0,820,408.004787
0.0,820,408.004795
-1.4901161e-08,820,408.004804
