scenario,method,system_total_running_mean,system_total_running_std,system_total_stopped_mean,system_total_stopped_std,system_total_waiting_time_mean,system_total_waiting_time_std,system_mean_waiting_time_mean,system_mean_waiting_time_std,system_mean_speed_mean,system_mean_speed_std,system_total_backlogged_mean,system_total_backlogged_std,system_total_arrived_mean,system_total_arrived_std,system_total_departed_mean,system_total_departed_std,system_total_teleported_mean,system_total_teleported_std
evening_peak,ppo_sumo_13755_2025-08-18_04-48-47_13755,53.13760683760684,0.1425397125225818,2.126129426129426,0.06805808671055717,433.5714285714286,19.463180842349956,7.91935402494353,0.36363587580529383,7.103531713066512,0.019044545593586527,0.0,0.0,1590.1,1.1005049346146627,1638.0,0.0,0.0,0.0
morning_peak,ppo_sumo_13755_2025-08-18_04-48-47_13755,55.91037851037851,0.43354893792370736,2.1608058608058607,0.40510917943639646,124.50097680097679,123.61292706356878,2.1112507779291345,1.9562689544866712,7.123927790820543,0.05628231746970172,0.0,0.0,1586.6,4.4271887242357995,1638.0,0.0,0.0,0.0
random_heavy,ppo_sumo_13755_2025-08-18_04-48-47_13755,108.28742368742368,8.69082134198277,17.988400488400487,9.699409622247245,11274.94078144078,8421.913399300352,82.21876794216996,56.74067310418978,6.218891860654379,0.46335374609417074,1.0,1.1547005383792515,2564.7,49.562642741842915,2714.4,9.879271228182763,0.0,0.0
uniform,ppo_sumo_13755_2025-08-18_04-48-47_13755,43.44664224664225,0.36006440642893883,1.2654456654456654,0.29936765468817034,72.53296703296704,50.908257871613706,1.5598271660736975,0.9817827548544918,7.288710502010221,0.055079710392177204,0.0,0.0,1315.1,2.726414006223797,1364.8,0.6324555320337125,0.0,0.0
