#{"t_start": 1754931747.3027864, "env_id": "None"}
r,l,t
0.0,1000,54.936883
-417.0,1000,54.936953
-13.0,1000,54.936977
0.0,1000,54.936995
-180.0,1000,54.937011
0.0,1000,54.937027
-732.0,1000,54.937043
-147.0,1000,54.93706
-3205.0,1000,54.937076
-836.0,1000,54.937092
-1043.0,1000,54.937108
-783.0,1000,54.937124
-686.0,1000,54.93714
0.0,1000,54.937156
0.0,1000,54.937172
-333.0,1000,54.937187
0.0,1000,105.837268
-436.0,1000,105.837334
-2.0,1000,105.837358
0.0,1000,105.837377
-150.0,1000,105.837394
0.0,1000,105.83741
-647.0,1000,105.837426
-172.0,1000,105.837442
-3433.0,1000,105.837458
-1238.0,1000,105.837475
-1179.0,1000,105.837491
-539.0,1000,105.837507
-646.0,1000,105.837523
0.0,1000,105.837539
0.0,1000,105.839305
-457.0,1000,105.839325
0.0,1000,159.029875
-431.0,1000,159.029912
-6.0,1000,159.029929
0.0,1000,159.029941
-128.0,1000,159.029953
0.0,1000,159.029964
-908.0,1000,159.029975
-144.0,1000,159.029987
-2957.0,1000,159.029999
-941.0,1000,159.03001
-1173.0,1000,159.030022
-593.0,1000,159.030034
-743.0,1000,159.030045
0.0,1000,159.030056
0.0,1000,159.030068
-358.0,1000,159.030079
0.0,1000,210.314119
-516.0,1000,210.314161
-4.0,1000,210.314177
0.0,1000,210.314187
-147.0,1000,210.314197
0.0,1000,210.314206
-647.0,1000,210.314215
-149.0,1000,210.314224
-3550.0,1000,210.314233
-770.0,1000,210.314242
-1356.0,1000,210.314251
-657.0,1000,210.314261
-905.0,1000,210.31427
0.0,1000,210.31428
0.0,1000,210.314289
-315.0,1000,210.314297
0.0,1000,263.8073
-642.0,1000,263.807339
-4.0,1000,263.807354
0.0,1000,263.807365
-120.0,1000,263.807374
0.0,1000,263.807383
-667.0,1000,263.807392
-196.0,1000,263.807401
-2472.0,1000,263.80741
-578.0,1000,263.807419
-895.0,1000,263.807428
-518.0,1000,263.807437
-647.0,1000,263.807446
0.0,1000,263.807456
0.0,1000,263.807464
-336.0,1000,263.807473
0.0,1000,314.459183
-586.0,1000,314.459224
-5.0,1000,314.459238
0.0,1000,314.459248
-143.0,1000,314.459258
0.0,1000,314.459267
-564.0,1000,314.459276
-194.0,1000,314.459285
-2560.0,1000,314.459294
-568.0,1000,314.459304
-838.0,1000,314.459313
-475.0,1000,314.459321
-543.0,1000,314.459331
0.0,1000,314.45934
0.0,1000,314.459349
-313.0,1000,314.459358
0.0,1000,367.976063
-493.0,1000,367.976109
-2.0,1000,367.976124
0.0,1000,367.976135
-152.0,1000,367.976144
0.0,1000,367.976154
-614.0,1000,367.976163
-142.0,1000,367.976172
-2309.0,1000,367.976181
-458.0,1000,367.97619
-621.0,1000,367.9762
-340.0,1000,367.976209
-498.0,1000,367.976219
0.0,1000,367.976228
0.0,1000,367.976237
-319.0,1000,367.976246
0.0,1000,418.307915
-585.0,1000,418.307954
-1.0,1000,418.307968
0.0,1000,418.307979
-158.0,1000,418.307988
0.0,1000,418.307997
-570.0,1000,418.308006
-150.0,1000,418.308015
-1965.0,1000,418.308024
-369.0,1000,418.308033
-586.0,1000,418.308042
-342.0,1000,418.308051
-417.0,1000,418.30806
0.0,1000,418.308069
0.0,1000,418.308079
-324.0,1000,418.308088
0.0,1000,471.119991
-406.0,1000,471.12003
0.0,1000,471.120044
0.0,1000,471.120054
-123.0,1000,471.120064
0.0,1000,471.120073
-477.0,1000,471.120082
-172.0,1000,471.12009
-1613.0,1000,471.1201
-493.0,1000,471.120109
-501.0,1000,471.120118
-341.0,1000,471.120127
-379.0,1000,471.120136
0.0,1000,471.120145
0.0,1000,471.120154
-380.0,1000,471.120162
0.0,1000,521.777402
-300.0,1000,521.777438
-3.0,1000,521.777452
0.0,1000,521.777463
-173.0,1000,521.777472
0.0,1000,521.777482
-480.0,1000,521.777491
-154.0,1000,521.7775
-1895.0,1000,521.777509
-368.0,1000,521.777518
-464.0,1000,521.777527
-315.0,1000,521.777537
-467.0,1000,521.777546
0.0,1000,521.777555
0.0,1000,521.777564
-328.0,1000,521.777573
0.0,1000,574.159905
-276.0,1000,574.15994
-7.0,1000,574.159956
0.0,1000,574.159968
-191.0,1000,574.15998
0.0,1000,574.159994
-448.0,1000,574.160004
-132.0,1000,574.160014
-1390.0,1000,574.160023
-347.0,1000,574.160032
-346.0,1000,574.160041
-282.0,1000,574.160051
-396.0,1000,574.16006
0.0,1000,574.160069
0.0,1000,574.160078
-290.0,1000,574.160087
0.0,1000,624.514809
-257.0,1000,624.514846
-3.0,1000,624.514892
0.0,1000,624.514908
-127.0,1000,624.514918
0.0,1000,624.514928
-317.0,1000,624.514937
-130.0,1000,624.514946
-1579.0,1000,624.514956
-414.0,1000,624.514965
-380.0,1000,624.514974
-311.0,1000,624.514984
-260.0,1000,624.514992
0.0,1000,624.515002
0.0,1000,624.515011
-325.0,1000,624.51502
0.0,1000,677.09068
-220.0,1000,677.090719
-9.0,1000,677.090734
0.0,1000,677.090748
-143.0,1000,677.090759
0.0,1000,677.090771
-347.0,1000,677.090782
-142.0,1000,677.090794
-1195.0,1000,677.090805
-313.0,1000,677.090817
-327.0,1000,677.090828
-315.0,1000,677.09084
-269.0,1000,677.090851
0.0,1000,677.090863
0.0,1000,677.090874
-285.0,1000,677.090885
0.0,1000,726.85652
-275.0,1000,726.856558
-4.0,1000,726.856573
0.0,1000,726.856584
-120.0,1000,726.856593
0.0,1000,726.856603
-387.0,1000,726.856612
-136.0,1000,726.856621
-1119.0,1000,726.85663
-307.0,1000,726.856639
-341.0,1000,726.856649
-294.0,1000,726.856658
-240.0,1000,726.856667
0.0,1000,726.856676
0.0,1000,726.856685
-302.0,1000,726.856694
0.0,1000,779.375828
-196.0,1000,779.375865
-4.0,1000,779.37588
0.0,1000,779.37589
-159.0,1000,779.3759
0.0,1000,779.375909
-296.0,1000,779.375918
-131.0,1000,779.375927
-1021.0,1000,779.375936
-267.0,1000,779.375945
-301.0,1000,779.375954
-326.0,1000,779.375963
-270.0,1000,779.375972
0.0,1000,779.375981
0.0,1000,779.37599
-289.0,1000,779.375999
0.0,1000,829.332715
-291.0,1000,829.332754
-2.0,1000,829.33277
0.0,1000,829.332782
-126.0,1000,829.332794
0.0,1000,829.332806
-274.0,1000,829.332817
-112.0,1000,829.332828
-1176.0,1000,829.33284
-240.0,1000,829.332851
-293.0,1000,829.332863
-323.0,1000,829.332874
-258.0,1000,829.332886
0.0,1000,829.332897
0.0,1000,829.332908
-212.0,1000,829.332919
0.0,1000,882.045467
-225.0,1000,882.045506
0.0,1000,882.045521
0.0,1000,882.045533
-131.0,1000,882.045544
0.0,1000,882.045555
-265.0,1000,882.045565
-120.0,1000,882.045575
-858.0,1000,882.045587
-241.0,1000,882.0456
-255.0,1000,882.04561
-290.0,1000,882.045619
-250.0,1000,882.045628
0.0,1000,882.045637
0.0,1000,882.045646
-230.0,1000,882.045655
0.0,1000,931.895599
-238.0,1000,931.895637
-5.0,1000,931.895653
0.0,1000,931.895666
-130.0,1000,931.895677
0.0,1000,931.895689
-276.0,1000,931.8957
-98.0,1000,931.895712
-846.0,1000,931.895724
-273.0,1000,931.895735
-229.0,1000,931.895746
-222.0,1000,931.895758
-211.0,1000,931.89577
0.0,1000,931.895781
0.0,1000,931.895792
-202.0,1000,931.895804
0.0,1000,984.300792
-168.0,1000,984.300833
0.0,1000,984.300848
0.0,1000,984.300858
-181.0,1000,984.300867
0.0,1000,984.300876
-222.0,1000,984.300885
-103.0,1000,984.300894
-804.0,1000,984.300903
-226.0,1000,984.300912
-226.0,1000,984.300921
-261.0,1000,984.30093
-183.0,1000,984.30094
0.0,1000,984.300949
0.0,1000,984.300958
-191.0,1000,984.300966
0.0,1000,1033.780356
-326.0,1000,1033.780396
-1.0,1000,1033.780412
0.0,1000,1033.780424
-133.0,1000,1033.780435
0.0,1000,1033.780446
-260.0,1000,1033.780457
-104.0,1000,1033.780467
-697.0,1000,1033.780477
-213.0,1000,1033.780487
-166.0,1000,1033.780497
-255.0,1000,1033.780506
-178.0,1000,1033.780516
0.0,1000,1033.780526
0.0,1000,1033.780535
-151.0,1000,1033.780545
0.0,1000,1085.974672
-228.0,1000,1085.974716
0.0,1000,1085.974732
0.0,1000,1085.974745
-107.0,1000,1085.974756
0.0,1000,1085.974768
-220.0,1000,1085.974779
-97.0,1000,1085.974791
-743.0,1000,1085.974805
-192.0,1000,1085.974818
-194.0,1000,1085.974829
-232.0,1000,1085.974841
-156.0,1000,1085.974853
0.0,1000,1085.974864
0.0,1000,1085.974876
-168.0,1000,1085.974888
0.0,1000,1135.379215
-234.0,1000,1135.379253
-1.0,1000,1135.379269
0.0,1000,1135.379282
-144.0,1000,1135.379293
0.0,1000,1135.379304
-271.0,1000,1135.379314
-99.0,1000,1135.379325
-639.0,1000,1135.379335
-178.0,1000,1135.379345
-216.0,1000,1135.379354
-236.0,1000,1135.379364
-171.0,1000,1135.379374
0.0,1000,1135.379384
0.0,1000,1135.379393
-176.0,1000,1135.379402
0.0,1000,1188.012703
-224.0,1000,1188.012743
-1.0,1000,1188.012759
0.0,1000,1188.012813
-127.0,1000,1188.012831
0.0,1000,1188.012843
-228.0,1000,1188.012855
-75.0,1000,1188.012866
-587.0,1000,1188.012878
-202.0,1000,1188.01289
-151.0,1000,1188.012901
-224.0,1000,1188.012913
-139.0,1000,1188.012924
0.0,1000,1188.012935
0.0,1000,1188.012947
-166.0,1000,1188.012958
0.0,1000,1237.941026
-282.0,1000,1237.941064
-1.0,1000,1237.941079
0.0,1000,1237.941089
-149.0,1000,1237.941098
0.0,1000,1237.941108
-259.0,1000,1237.941117
-89.0,1000,1237.941126
-583.0,1000,1237.941136
-196.0,1000,1237.941144
-165.0,1000,1237.941154
-218.0,1000,1237.941163
-162.0,1000,1237.941172
0.0,1000,1237.941181
0.0,1000,1237.94119
-170.0,1000,1237.941199
0.0,1000,1290.020244
-360.0,1000,1290.020282
0.0,1000,1290.020298
0.0,1000,1290.020309
-198.0,1000,1290.02032
0.0,1000,1290.020331
-188.0,1000,1290.020342
-83.0,1000,1290.020352
-559.0,1000,1290.020363
-168.0,1000,1290.020373
-135.0,1000,1290.020383
-204.0,1000,1290.020392
-158.0,1000,1290.020402
0.0,1000,1290.020412
0.0,1000,1290.020421
-172.0,1000,1290.020431
0.0,1000,1339.645208
-256.0,1000,1339.645246
-2.0,1000,1339.645261
0.0,1000,1339.645271
-155.0,1000,1339.64528
0.0,1000,1339.64529
-214.0,1000,1339.645299
-77.0,1000,1339.645308
-582.0,1000,1339.645317
-212.0,1000,1339.645327
-150.0,1000,1339.645336
-182.0,1000,1339.645345
-146.0,1000,1339.645354
0.0,1000,1339.645363
0.0,1000,1339.645372
-170.0,1000,1339.645381
0.0,1000,1391.766378
-411.0,1000,1391.766416
0.0,1000,1391.766431
0.0,1000,1391.766442
-140.0,1000,1391.766451
0.0,1000,1391.76646
-195.0,1000,1391.766469
-85.0,1000,1391.766479
-528.0,1000,1391.766488
-226.0,1000,1391.766497
-148.0,1000,1391.766506
-212.0,1000,1391.766515
-145.0,1000,1391.766524
0.0,1000,1391.766534
0.0,1000,1391.766542
-138.0,1000,1391.766551
0.0,1000,1441.182893
-195.0,1000,1441.182933
-1.0,1000,1441.182948
0.0,1000,1441.182958
-210.0,1000,1441.182967
0.0,1000,1441.182977
-188.0,1000,1441.182986
-90.0,1000,1441.182995
-569.0,1000,1441.183004
-169.0,1000,1441.183013
-171.0,1000,1441.183022
-200.0,1000,1441.183031
-173.0,1000,1441.18304
0.0,1000,1441.183049
0.0,1000,1441.183059
-157.0,1000,1441.183068
0.0,1000,1493.4188
-231.0,1000,1493.418839
-2.0,1000,1493.418855
0.0,1000,1493.418867
-119.0,1000,1493.418879
0.0,1000,1493.418891
-189.0,1000,1493.418902
-95.0,1000,1493.418913
-528.0,1000,1493.418925
-175.0,1000,1493.418936
-143.0,1000,1493.418947
-198.0,1000,1493.418959
-130.0,1000,1493.41897
0.0,1000,1493.418982
0.0,1000,1493.418993
-138.0,1000,1493.419004
0.0,1000,1542.975632
-183.0,1000,1542.975669
-1.0,1000,1542.975685
0.0,1000,1542.975697
-189.0,1000,1542.975708
0.0,1000,1542.975719
-177.0,1000,1542.975729
-64.0,1000,1542.97574
-530.0,1000,1542.97575
-147.0,1000,1542.97576
-122.0,1000,1542.97577
-205.0,1000,1542.975779
-122.0,1000,1542.975789
0.0,1000,1542.975801
0.0,1000,1542.975811
-132.0,1000,1542.97582
0.0,1000,1595.046762
-292.0,1000,1595.046802
-3.0,1000,1595.046817
0.0,1000,1595.046828
-239.0,1000,1595.046837
0.0,1000,1595.046846
-172.0,1000,1595.046855
-110.0,1000,1595.046864
-524.0,1000,1595.046874
-177.0,1000,1595.046883
-129.0,1000,1595.046892
-205.0,1000,1595.046901
-126.0,1000,1595.046911
0.0,1000,1595.04692
0.0,1000,1595.046929
-125.0,1000,1595.046938
0.0,1000,1644.386567
-127.0,1000,1644.386607
-1.0,1000,1644.386626
0.0,1000,1644.386637
-115.0,1000,1644.386647
0.0,1000,1644.386657
-185.0,1000,1644.386669
-80.0,1000,1644.386679
-514.0,1000,1644.386688
-162.0,1000,1644.386698
-123.0,1000,1644.386707
-197.0,1000,1644.386716
-124.0,1000,1644.386726
0.0,1000,1644.386735
0.0,1000,1644.386744
-139.0,1000,1644.386753
0.0,1000,1696.72456
-186.0,1000,1696.724597
0.0,1000,1696.724613
0.0,1000,1696.724626
-130.0,1000,1696.724638
0.0,1000,1696.724649
-171.0,1000,1696.724661
-68.0,1000,1696.724672
-560.0,1000,1696.724684
-147.0,1000,1696.724695
-129.0,1000,1696.724706
-212.0,1000,1696.724718
-113.0,1000,1696.724729
0.0,1000,1696.724741
0.0,1000,1696.724752
-127.0,1000,1696.724766
0.0,1000,1746.209945
-204.0,1000,1746.209984
0.0,1000,1746.21
0.0,1000,1746.210012
-174.0,1000,1746.210023
0.0,1000,1746.210034
-167.0,1000,1746.210045
-54.0,1000,1746.210055
-487.0,1000,1746.210066
-154.0,1000,1746.210076
-119.0,1000,1746.210085
-189.0,1000,1746.210095
-108.0,1000,1746.210104
0.0,1000,1746.210114
0.0,1000,1746.210124
-123.0,1000,1746.210133
0.0,1000,1811.994477
-126.0,1000,1811.994515
-129.0,1000,1811.994531
0.0,1000,1811.994544
-133.0,1000,1811.994554
0.0,1000,1811.994565
-939.0,1000,1811.994575
-202.0,1000,1811.994585
-7659.0,1000,1811.994595
-389.0,1000,1811.994605
-103.0,1000,1811.994614
-153.0,1000,1811.994623
-881.0,1000,1811.994633
0.0,1000,1811.994643
0.0,1000,1811.994653
-106.0,1000,1811.994662
0.0,1000,1861.436748
-168.0,1000,1861.436786
-2.0,1000,1861.436805
0.0,1000,1861.436819
-184.0,1000,1861.436832
0.0,1000,1861.436842
-183.0,1000,1861.436852
-76.0,1000,1861.436861
-463.0,1000,1861.436873
-181.0,1000,1861.436882
-119.0,1000,1861.436891
-187.0,1000,1861.436901
-110.0,1000,1861.43691
0.0,1000,1861.436919
0.0,1000,1861.436928
-112.0,1000,1861.436937
0.0,1000,1913.812376
-150.0,1000,1913.812414
0.0,1000,1913.812431
0.0,1000,1913.812443
-207.0,1000,1913.812454
0.0,1000,1913.812465
-121.0,1000,1913.812476
-67.0,1000,1913.812486
-507.0,1000,1913.812497
-140.0,1000,1913.81251
-128.0,1000,1913.81252
-188.0,1000,1913.812529
-109.0,1000,1913.812539
0.0,1000,1913.812548
0.0,1000,1913.812557
-126.0,1000,1913.812566
0.0,1000,1963.274247
-146.0,1000,1963.274286
-2.0,1000,1963.274301
0.0,1000,1963.274312
-110.0,1000,1963.274321
0.0,1000,1963.27433
-162.0,1000,1963.274339
-67.0,1000,1963.274348
-507.0,1000,1963.274358
-167.0,1000,1963.274367
-120.0,1000,1963.274376
-177.0,1000,1963.274385
-92.0,1000,1963.274394
0.0,1000,1963.274403
0.0,1000,1963.274412
-114.0,1000,1963.274421
0.0,1000,2015.539073
-185.0,1000,2015.539126
0.0,1000,2015.539149
0.0,1000,2015.539166
-148.0,1000,2015.539183
0.0,1000,2015.5392
-169.0,1000,2015.539216
-65.0,1000,2015.539233
-507.0,1000,2015.53925
-151.0,1000,2015.539266
-116.0,1000,2015.539283
-198.0,1000,2015.539299
-118.0,1000,2015.539316
0.0,1000,2015.539333
0.0,1000,2015.539349
-99.0,1000,2015.539365
0.0,1000,2064.985055
-168.0,1000,2064.9851
0.0,1000,2064.985115
0.0,1000,2064.985126
-265.0,1000,2064.985135
0.0,1000,2064.985145
-155.0,1000,2064.985154
-66.0,1000,2064.985163
-484.0,1000,2064.985172
-155.0,1000,2064.985181
-117.0,1000,2064.98519
-193.0,1000,2064.985199
-100.0,1000,2064.985209
0.0,1000,2064.985218
0.0,1000,2064.985227
-135.0,1000,2064.985236
0.0,1000,2117.399841
-204.0,1000,2117.39988
0.0,1000,2117.399896
0.0,1000,2117.399908
-103.0,1000,2117.399919
0.0,1000,2117.39993
-179.0,1000,2117.39994
-62.0,1000,2117.39995
-490.0,1000,2117.39996
