#{"t_start": 1755040143.3686998, "env_id": "None"}
r,l,t
-217.4042,1000,56.139943
-217.4042,1000,56.140008
-217.4042,1000,56.140034
-217.4042,1000,56.140055
-217.4042,1000,56.140074
-217.4042,1000,56.140093
-217.4042,1000,56.140111
-217.4042,1000,56.14013
-217.4042,1000,56.140148
-217.4042,1000,56.140167
-217.4042,1000,56.140185
-217.4042,1000,56.140204
-217.4042,1000,56.140222
-217.4042,1000,56.14024
-217.4042,1000,56.140259
-217.4042,1000,56.140277
-219.32332,1000,109.257688
-219.32332,1000,109.25775
-219.32332,1000,109.257777
-219.32332,1000,109.257799
-219.32332,1000,109.257818
-219.32332,1000,109.257838
-219.32332,1000,109.257856
-219.32332,1000,109.257874
-219.32332,1000,109.257893
-219.32332,1000,109.257911
-219.32332,1000,109.259689
-219.32332,1000,109.259715
-219.32332,1000,109.259731
-219.32332,1000,109.259744
-219.32332,1000,109.259756
-219.32332,1000,109.259771
-220.27477,1000,165.144673
-220.27477,1000,165.144717
-220.27477,1000,165.144731
-220.27477,1000,165.144742
-220.27477,1000,165.144751
-220.27477,1000,165.14476
-220.27477,1000,165.14477
-220.27477,1000,165.144779
-220.27477,1000,165.144788
-220.27477,1000,165.144798
-220.27477,1000,165.144807
-220.27477,1000,165.144816
-220.27477,1000,165.144825
-220.27477,1000,165.144835
-220.27477,1000,165.144844
-220.27477,1000,165.144853
-221.35367,1000,218.631462
-221.35367,1000,218.631503
-221.35367,1000,218.63152
-221.35367,1000,218.631534
-221.35367,1000,218.631547
-221.35367,1000,218.63156
-221.35367,1000,218.631572
-221.35367,1000,218.631584
-221.35367,1000,218.631596
-221.35367,1000,218.631608
-221.35367,1000,218.631619
-221.35367,1000,218.631631
-221.35367,1000,218.631643
-221.35367,1000,218.631657
-221.35367,1000,218.63167
-221.35367,1000,218.631682
-222.41983,1000,274.413093
-222.41983,1000,274.413133
-222.41983,1000,274.413149
-222.41983,1000,274.413161
-222.41983,1000,274.413173
-222.41983,1000,274.413185
-222.41983,1000,274.413197
-222.41983,1000,274.413209
-222.41983,1000,274.41322
-222.41983,1000,274.413232
-222.41983,1000,274.413244
-222.41983,1000,274.413255
-222.41983,1000,274.413267
-222.41983,1000,274.413279
-222.41983,1000,274.41329
-222.41983,1000,274.413302
-224.44548,1000,328.03854
-224.44548,1000,328.038584
-224.44548,1000,328.038599
-224.44548,1000,328.038615
-224.44548,1000,328.038626
-224.44548,1000,328.038636
-224.44548,1000,328.038645
-224.44548,1000,328.038654
-224.44548,1000,328.038663
-224.44548,1000,328.038672
-224.44548,1000,328.038681
-224.44548,1000,328.03869
-224.44548,1000,328.0387
-224.44548,1000,328.038709
-224.44548,1000,328.038719
-224.44548,1000,328.038728
-222.4649,1000,384.506052
-222.4649,1000,384.506094
-222.4649,1000,384.506109
-222.4649,1000,384.50612
-222.4649,1000,384.50613
-222.4649,1000,384.506139
-222.4649,1000,384.506149
-222.4649,1000,384.506157
-222.4649,1000,384.506166
-222.4649,1000,384.506176
-222.4649,1000,384.506185
-222.4649,1000,384.506194
-222.4649,1000,384.506203
-222.4649,1000,384.506214
-222.4649,1000,384.506224
