#{"t_start": 1755472714.3638442, "env_id": "None"}
r,l,t
0.0,820,43.649647
-0.43000042,820,43.649703
0.0,820,43.649729
0.0,820,43.649747
-1.1920929e-07,820,43.649764
0.0,820,43.649781
-2.3841858e-07,820,43.649797
-2.9802322e-08,820,43.649814
-0.60999703,820,43.64983
-0.6199993,820,43.649847
1.4305115e-06,820,43.649863
-4.209578e-07,820,43.64988
-3.427267e-07,820,43.649896
0.0,820,43.649913
0.0,820,43.649928
-0.8200004,820,43.649944
0.0,820,83.719296
-1.1622906e-06,820,83.719352
0.0,820,83.719379
0.0,820,83.719399
-6.891787e-08,820,83.719418
0.0,820,83.719438
-0.020000715,820,83.719456
-0.02000004,820,83.719475
-0.12999754,820,83.719494
-0.19999999,820,83.719513
-0.34000093,820,83.719532
-4.8428774e-07,820,83.719551
-0.030000852,820,83.721166
0.0,820,83.721187
0.0,820,83.7212
-2.0861626e-07,820,83.721211
0.0,820,127.761249
-1.0728836e-06,820,127.761285
0.0,820,127.761302
0.0,820,127.761315
-1.4901161e-07,820,127.761327
0.0,820,127.76134
-2.9802322e-07,820,127.761352
-1.4901161e-08,820,127.761364
-0.23000082,820,127.761377
-6.556511e-07,820,127.761389
-0.21000063,820,127.761401
-0.080000654,820,127.761413
-2.9057264e-07,820,127.761425
0.0,820,127.761437
0.0,820,127.761448
5.9604645e-08,820,127.76146
0.0,820,167.703745
-0.61000025,820,167.70378
0.0,820,167.703796
0.0,820,167.703807
-1.3411045e-07,820,167.703818
0.0,820,167.70383
-5.364418e-07,820,167.70384
-0.13000003,820,167.70385
-0.0500014,820,167.703861
-0.6500001,820,167.703871
-1.3746321e-06,820,167.70388
-0.08000015,820,167.70389
3.7252903e-07,820,167.7039
0.0,820,167.70391
0.0,820,167.703919
1.1920929e-07,820,167.703928
0.0,820,211.447854
-8.046627e-07,820,211.44789
0.0,820,211.447906
0.0,820,211.447918
-1.4901161e-07,820,211.44793
0.0,820,211.447941
-5.9604645e-07,820,211.447951
-4.4703484e-08,820,211.447962
-0.6700003,820,211.447972
-0.02000007,820,211.447982
-1.0728836e-06,820,211.447992
-0.09000015,820,211.448002
-0.040000338,820,211.448011
0.0,820,211.448021
0.0,820,211.44803
-8.940697e-08,820,211.448039
0.0,820,251.029827
-4.4703484e-07,820,251.029861
3.7252903e-09,820,251.029877
0.0,820,251.02989
-1.7881393e-07,820,251.029901
0.0,820,251.029912
-2.3841858e-07,820,251.029922
-1.0430813e-07,820,251.029932
-0.8600005,820,251.029943
-0.55000055,820,251.029953
-8.940697e-07,820,251.029962
8.568168e-08,820,251.029972
-5.066395e-07,820,251.029982
0.0,820,251.029991
0.0,820,251.03
1.3411045e-07,820,251.030009
0.0,820,290.506458
7.4505806e-08,820,290.506491
0.0,820,290.506508
0.0,820,290.50652
-5.9604645e-08,820,290.50653
0.0,820,290.506542
-4.4703484e-08,820,290.506552
-4.0978193e-08,820,290.506562
-0.10000104,820,290.506573
-0.71000177,820,290.506583
-0.20000058,820,290.506593
-2.0861626e-07,820,290.506603
-0.07000033,820,290.506612
0.0,820,290.506622
0.0,820,290.506631
-2.1606684e-07,820,290.506639
0.0,820,333.899605
-2.9802322e-07,820,333.89964
0.0,820,333.899657
0.0,820,333.89967
-9.126961e-08,820,333.899682
0.0,820,333.899694
-2.9802322e-08,820,333.899706
0.0,820,333.899719
-0.16000026,820,333.89973
-4.3213367e-07,820,333.899742
-0.29000065,820,333.899754
-1.3411045e-07,820,333.899766
-0.3399999,820,333.899778
0.0,820,333.89979
0.0,820,333.899801
-8.940697e-08,820,333.899812
0.0,820,373.318486
-5.9604645e-08,820,373.318522
0.0,820,373.318538
0.0,820,373.31855
-1.8253922e-07,820,373.31856
0.0,820,373.318572
-2.0861626e-07,820,373.318582
-0.010000015,820,373.318592
-3.874302e-07,820,373.318603
-1.1920929e-07,820,373.318613
-0.110000476,820,373.318623
1.7881393e-07,820,373.318633
1.7881393e-07,820,373.318643
0.0,820,373.318652
0.0,820,373.318661
-5.2154064e-08,820,373.31867
0.0,820,416.71746
-7.18981e-07,820,416.717492
0.0,820,416.717508
0.0,820,416.71752
-7.450581e-09,820,416.71753
0.0,820,416.717541
-5.364418e-07,820,416.717552
0.0,820,416.717562
-9.536743e-07,820,416.717572
-2.30968e-07,820,416.717582
-0.1100006,820,416.717592
-0.11000016,820,416.717602
-3.054738e-07,820,416.717612
0.0,820,416.717621
0.0,820,416.71763
-1.4714897e-07,820,416.71768
0.0,820,455.998988
7.301569e-07,820,455.999023
0.0,820,455.99904
0.0,820,455.999052
-2.0861626e-07,820,455.999063
0.0,820,455.999074
7.4505806e-08,820,455.999084
4.4703484e-08,820,455.999095
-0.810001,820,455.999106
-0.020000119,820,455.999116
-4.246831e-07,820,455.999126
1.4901161e-07,820,455.999136
-0.02999994,820,455.999146
0.0,820,455.999155
0.0,820,455.999164
-1.3411045e-07,820,455.999173
0.0,820,495.285707
