#{"t_start": 1755483796.882954, "env_id": "None"}
r,l,t
109.2903,820,78.556872
-248.07277,820,78.55696
99.36602,820,78.556993
109.33304,820,78.557019
63.121265,820,78.557043
109.33304,820,78.557066
-114.59776,820,78.557089
62.782803,820,78.557112
-605.2084,820,78.557135
-134.21126,820,78.557157
-224.393,820,78.55718
-124.94552,820,78.557203
-65.51184,820,78.557226
109.083115,820,78.557248
109.33304,820,78.557271
41.61767,820,78.557294
109.33304,820,153.625884
-204.67267,820,153.625963
102.63744,820,153.625996
109.33304,820,153.626022
55.753952,820,153.626046
109.33304,820,153.62607
-175.97343,820,153.626093
56.782707,820,153.626117
-514.29266,820,153.62614
-205.23782,820,153.626163
-208.53456,820,153.626186
-179.18599,820,153.652103
-93.33078,820,153.65218
109.3239,820,153.652227
109.33304,820,153.652268
32.600834,820,153.652308
109.33304,820,236.21472
-65.72826,820,236.214772
87.04281,820,236.214793
109.33304,820,236.21481
55.29214,820,236.214826
109.33304,820,236.21484
-91.182686,820,236.214854
38.271458,820,236.214869
-700.5945,820,236.214882
-175.29007,820,236.214895
-107.58293,820,236.214908
-47.281895,820,236.214921
-57.969517,820,236.214934
109.281586,820,236.214947
109.33304,820,236.21496
-24.97543,820,236.214973
109.28648,820,310.998303
-61.025814,820,310.998355
89.951195,820,310.998374
109.33304,820,310.998388
64.127464,820,310.998402
109.33304,820,310.998415
-46.59979,820,310.998427
25.2522,820,310.99844
-559.57434,820,310.998453
-138.61986,820,310.998466
-60.584015,820,310.998478
-49.870995,820,310.998491
-78.54382,820,310.998503
109.27098,820,310.998516
109.33304,820,310.998528
20.844498,820,310.99854
109.33304,820,392.546323
-5.9437633,820,392.546376
92.45262,820,392.546396
109.33304,820,392.546411
36.149197,820,392.546424
109.33304,820,392.546438
-91.211975,820,392.546451
32.53758,820,392.546463
-476.75305,820,392.546476
-128.63275,820,392.546489
-131.28487,820,392.546502
-32.755356,820,392.546515
-51.745834,820,392.546527
109.2257,820,392.54654
109.33304,820,392.546553
16.75471,820,392.546566
109.33304,820,466.89211
-55.64466,820,466.892161
103.96505,820,466.892179
109.33304,820,466.892194
38.251476,820,466.892207
109.33304,820,466.892221
-58.473038,820,466.892234
72.75421,820,466.892247
-274.77524,820,466.892259
0.97216797,820,466.892272
-93.31252,820,466.892285
29.627485,820,466.892298
-31.769985,820,466.89231
109.32678,820,466.892323
109.33304,820,466.892335
-8.045829,820,466.892348
109.294655,820,540.934809
-5.220993,820,540.93486
96.59752,820,540.934879
109.33304,820,540.934893
70.26314,820,540.934907
109.33304,820,540.93492
-55.246704,820,540.934932
47.59229,820,540.934946
-263.3349,820,540.934958
5.430136,820,540.934971
