#{"t_start": 1755495487.1201117, "env_id": "None"}
r,l,t
109.33304,820,78.766492
-233.13255,820,78.766572
103.86968,820,78.766607
109.33304,820,78.766633
60.294415,820,78.766657
109.33304,820,78.76668
-78.50725,820,78.766703
72.987625,820,78.766726
-459.087,820,78.766749
-138.77585,820,78.766772
-233.97249,820,78.766795
-111.2606,820,78.766817
-41.123535,820,78.766845
109.26165,820,78.766868
109.33304,820,78.766891
21.58224,820,78.766913
109.33304,820,154.371874
-125.621124,820,154.371995
105.08615,820,154.372078
109.33304,820,154.372109
45.142117,820,154.372135
109.33304,820,154.372159
-86.31008,820,154.372183
56.04223,820,154.372206
-605.84766,820,154.37223
-147.09782,820,154.372254
-136.62787,820,154.372277
-168.23474,820,154.374135
-77.11148,820,154.37416
109.25284,820,154.374175
109.33304,820,154.374188
11.6286745,820,154.374201
109.33304,820,236.580167
-214.38568,820,236.580219
103.86729,820,236.580238
109.33304,820,236.580253
35.935722,820,236.580266
109.33304,820,236.580279
-109.77845,820,236.580292
58.284622,820,236.580305
-591.21344,820,236.580318
-119.029686,820,236.580331
-137.25238,820,236.580344
-120.10207,820,236.580357
-17.101746,820,236.580369
109.22591,820,236.580382
109.33304,820,236.580395
16.564959,820,236.580408
109.28372,820,311.394031
-29.713142,820,311.394082
104.291985,820,311.3941
109.33304,820,311.394114
31.028944,820,311.394128
109.33304,820,311.394141
-71.22237,820,311.394154
66.682594,820,311.394166
-549.57385,820,311.394178
-36.671608,820,311.394191
-89.574425,820,311.394204
-30.852968,820,311.394216
-31.935562,820,311.394229
109.22015,820,311.394242
109.33304,820,311.394254
1.5946767,820,311.394267
109.28315,820,392.954808
-116.37975,820,392.95486
103.717094,820,392.954879
109.33304,820,392.954894
54.980816,820,392.954908
109.33304,820,392.954921
-68.66749,820,392.954933
64.05261,820,392.954946
-319.76337,820,392.954959
-3.2036278,820,392.954972
-176.74861,820,392.954985
-48.398056,820,392.954998
10.949472,820,392.95501
109.24254,820,392.955023
109.33304,820,392.955036
15.58021,820,392.955049
109.0873,820,467.468059
-116.02276,820,467.468111
105.76925,820,467.46813
109.33304,820,467.468144
12.455241,820,467.468158
109.33304,820,467.468171
-17.155602,820,467.468184
61.536724,820,467.468196
-270.59048,820,467.468209
-45.647594,820,467.468221
-43.19059,820,467.468234
-18.129309,820,467.468246
16.884594,820,467.468258
109.23027,820,467.468271
109.33304,820,467.468283
33.099693,820,467.468296
109.29273,820,541.87998
12.104196,820,541.880031
102.788574,820,541.880052
109.33304,820,541.880069
-33.31955,820,541.880085
109.33304,820,541.8801
-15.472797,820,541.880115
53.03117,820,541.880129
-240.90779,820,541.880142
-4.023257,820,541.880156
-96.16786,820,541.880169
-41.900383,820,541.880183
26.1177,820,541.880195
109.24883,820,541.880209
109.33304,820,541.880222
41.657948,820,541.880235
109.33304,820,622.953282
21.258186,820,622.953334
103.39263,820,622.953355
109.33304,820,622.953372
7.8764853,820,622.953387
109.33304,820,622.953403
-28.710085,820,622.953417
77.836426,820,622.953431
-176.2557,820,622.953444
-13.7324915,820,622.953461
-25.52473,820,622.953474
-5.796495,820,622.953487
23.972967,820,622.9535
109.221596,820,622.953513
109.33304,820,622.953526
39.014538,820,622.95354
109.29133,820,696.700737
-67.24238,820,696.700789
104.53773,820,696.700809
109.33304,820,696.700825
-0.5424957,820,696.700841
109.33304,820,696.700855
14.105939,820,696.70087
76.12598,820,696.700884
-183.32571,820,696.700897
19.439491,820,696.70091
15.408804,820,696.700923
-1.988066,820,696.700936
35.572643,820,696.700949
109.2892,820,696.700962
109.33304,820,696.700974
43.131374,820,696.700987
109.28345,820,778.274164
10.277119,820,778.274217
101.103165,820,778.274236
109.33304,820,778.274251
57.796772,820,778.274265
109.33304,820,778.274277
12.786547,820,778.27429
64.633766,820,778.274303
-190.77776,820,778.274315
16.23149,820,778.274328
32.861046,820,778.274342
-20.687002,820,778.274354
-7.6046357,820,778.274412
109.22852,820,778.274432
109.33304,820,778.274446
47.631695,820,778.274458
109.33304,820,851.987006
-31.241734,820,851.987058
105.35616,820,851.987077
109.33304,820,851.987091
66.247314,820,851.987104
109.33304,820,851.987118
36.964523,820,851.987131
81.84956,820,851.987144
-156.61629,820,851.987156
27.011831,820,851.987169
26.605925,820,851.987182
46.15756,820,851.987195
60.742123,820,851.987207
109.232666,820,851.98722
109.33304,820,851.987233
57.360218,820,851.987245
109.17426,820,925.779545
30.514803,820,925.779597
104.57897,820,925.779615
109.33304,820,925.77963
59.997475,820,925.779643
109.33304,820,925.779656
42.32069,820,925.779668
75.98068,820,925.779681
-134.23248,820,925.779693
37.654102,820,925.779706
27.843811,820,925.779718
43.82873,820,925.779731
41.55619,820,925.779743
109.32132,820,925.779755
109.33304,820,925.779768
61.038475,820,925.779784
109.30018,820,1006.946456
60.107315,820,1006.946507
105.529396,820,1006.946526
109.33304,820,1006.946541
74.07874,820,1006.946554
109.33304,820,1006.946568
22.389154,820,1006.946581
71.021805,820,1006.946594
-82.584915,820,1006.946606
35.5661,820,1006.946619
33.760315,820,1006.946631
43.982082,820,1006.946644
60.89813,820,1006.946656
109.225174,820,1006.946669
109.33304,820,1006.946681
43.981956,820,1006.946697
109.28979,820,1081.012107
-9.696361,820,1081.012159
105.72764,820,1081.012178
109.33304,820,1081.012193
59.87795,820,1081.012207
109.33304,820,1081.01222
37.249523,820,1081.012233
77.274864,820,1081.012246
-81.88896,820,1081.012259
11.2937155,820,1081.012271
40.781395,820,1081.012284
44.858418,820,1081.012297
61.962093,820,1081.012309
109.25581,820,1081.012322
109.33304,820,1081.012335
44.690475,820,1081.012347
109.03077,820,1161.960346
15.362512,820,1161.960418
102.34146,820,1161.960473
109.33304,820,1161.960497
69.5292,820,1161.960537
109.33304,820,1161.960561
51.438393,820,1161.960577
85.61061,820,1161.960591
-110.253555,820,1161.960604
42.10808,820,1161.960618
50.70789,820,1161.960631
43.311363,820,1161.960644
57.93789,820,1161.960658
108.99878,820,1161.960672
109.33304,820,1161.960685
47.088993,820,1161.960699
109.33304,820,1235.440627
71.383545,820,1235.440679
102.549675,820,1235.440697
109.33304,820,1235.440712
65.89587,820,1235.440725
109.33304,820,1235.440738
63.97859,820,1235.440751
88.70231,820,1235.440763
-79.20189,820,1235.440776
22.371561,820,1235.440788
55.270218,820,1235.4408
53.87232,820,1235.440813
55.581802,820,1235.440825
109.24263,820,1235.440838
109.33304,820,1235.44085
60.070866,820,1235.440863
108.99016,820,1308.513511
53.76767,820,1308.513562
103.82582,820,1308.513581
109.33304,820,1308.513597
60.55775,820,1308.51361
109.33304,820,1308.513624
50.45316,820,1308.513638
85.27861,820,1308.513651
-55.407993,820,1308.513663
52.714466,820,1308.513676
62.04294,820,1308.513689
64.3486,820,1308.513701
64.59692,820,1308.513714
109.27521,820,1308.513727
109.33304,820,1308.51374
64.436104,820,1308.513753
109.27609,820,1388.49239
55.170246,820,1388.492442
105.7856,820,1388.492462
109.33304,820,1388.492477
46.951946,820,1388.492491
109.33304,820,1388.492504
55.629383,820,1388.492517
83.50789,820,1388.49253
-25.87736,820,1388.492544
37.24341,820,1388.492557
70.95717,820,1388.492569
55.373287,820,1388.492582
69.977325,820,1388.492595
109.20536,820,1388.492607
109.33304,820,1388.49262
64.95339,820,1388.492633
109.28947,820,1461.840848
13.830079,820,1461.840932
103.911674,820,1461.840964
109.33304,820,1461.84099
62.114513,820,1461.841016
109.33304,820,1461.84104
68.99776,820,1461.841065
82.21039,820,1461.841089
-15.16847,820,1461.841113
42.171528,820,1461.841137
58.95564,820,1461.84116
53.731327,820,1461.841183
71.986595,820,1461.841208
109.26742,820,1461.841232
109.33304,820,1461.841256
65.03357,820,1461.841279
109.33304,820,1541.932793
37.324997,820,1541.932845
104.643555,820,1541.932865
109.33304,820,1541.932879
73.56331,820,1541.932893
109.33304,820,1541.932906
59.00084,820,1541.932967
86.54203,820,1541.932987
-33.941578,820,1541.933001
41.359646,820,1541.933014
65.011055,820,1541.933027
47.572815,820,1541.93304
68.627914,820,1541.933053
109.24271,820,1541.933066
109.33304,820,1541.933079
51.56506,820,1541.933091
109.14763,820,1615.047076
60.709045,820,1615.047126
106.90003,820,1615.047147
109.33304,820,1615.047165
72.40622,820,1615.047181
109.33304,820,1615.047196
68.70302,820,1615.04721
90.43139,820,1615.047225
1.3299543,820,1615.047238
54.01909,820,1615.047255
74.27876,820,1615.047269
63.384106,820,1615.047282
77.22579,820,1615.047295
109.287155,820,1615.047308
109.33304,820,1615.047322
74.44833,820,1615.047334
109.18455,820,1688.13971
53.437523,820,1688.139761
105.03294,820,1688.139781
109.33304,820,1688.139795
58.808903,820,1688.139809
109.33304,820,1688.139822
67.85446,820,1688.139835
88.36716,820,1688.139848
1.6080884,820,1688.139861
56.1094,820,1688.139874
63.347088,820,1688.139887
59.5703,820,1688.139899
