#{"t_start": 1755737984.3608468, "env_id": "None"}
r,l,t
0.0,820,54.65155
-389.0,820,54.651619
0.0,820,54.651646
0.0,820,54.651665
-86.0,820,54.651681
0.0,820,54.651698
-515.0,820,54.651713
-107.0,820,54.651729
-2026.0,820,54.651744
-638.0,820,54.651759
-928.0,820,54.651775
-463.0,820,54.65179
-429.0,820,54.651806
0.0,820,54.651822
0.0,820,54.651838
-218.0,820,54.651853
0.0,820,102.439567
-346.0,820,102.43962
-2.0,820,102.439645
0.0,820,102.439663
-119.0,820,102.43968
0.0,820,102.439696
-496.0,820,102.439712
-85.0,820,102.43973
-2218.0,820,102.439747
-637.0,820,102.439763
-653.0,820,102.439779
-417.0,820,102.439795
-415.0,820,102.43981
0.0,820,102.439826
0.0,820,102.439841
-284.0,820,102.439857
0.0,820,155.671154
-290.0,820,155.671203
0.0,820,155.671228
0.0,820,155.671241
-92.0,820,155.67125
0.0,820,155.671259
-364.0,820,155.671268
-81.0,820,155.671277
-1864.0,820,155.671286
-600.0,820,155.671295
-701.0,820,155.671303
-374.0,820,155.671312
-318.0,820,155.671321
0.0,820,155.67133
0.0,820,155.671338
-351.0,820,155.671346
0.0,820,203.555927
-265.0,820,203.555965
-8.0,820,203.555982
0.0,820,203.555994
-105.0,820,203.556007
0.0,820,203.55602
-359.0,820,203.556029
-124.0,820,203.556038
-2016.0,820,203.556047
-362.0,820,203.556057
-575.0,820,203.556066
-265.0,820,203.556075
-297.0,820,203.556084
0.0,820,203.556093
0.0,820,203.556102
-290.0,820,203.55611
0.0,820,256.590394
-270.0,820,256.59043
0.0,820,256.590446
0.0,820,256.590456
-108.0,820,256.590465
0.0,820,256.590474
-503.0,820,256.590483
-114.0,820,256.590492
-2070.0,820,256.590501
-550.0,820,256.59051
-565.0,820,256.590519
-312.0,820,256.590528
-351.0,820,256.590537
0.0,820,256.590546
0.0,820,256.590555
-310.0,820,256.590563
0.0,820,304.827466
-239.0,820,304.827505
0.0,820,304.827524
0.0,820,304.827536
-95.0,820,304.827546
0.0,820,304.827555
-415.0,820,304.827563
-112.0,820,304.827572
-1527.0,820,304.827581
-332.0,820,304.82759
-359.0,820,304.827598
-280.0,820,304.827607
-285.0,820,304.827616
0.0,820,304.827625
0.0,820,304.827633
-255.0,820,304.827642
0.0,820,352.223125
-281.0,820,352.223163
0.0,820,352.223177
0.0,820,352.223187
-85.0,820,352.223196
0.0,820,352.223205
-370.0,820,352.223213
-92.0,820,352.223222
-1563.0,820,352.223231
-323.0,820,352.22324
-374.0,820,352.223249
-212.0,820,352.223258
-295.0,820,352.223267
0.0,820,352.223276
0.0,820,352.223284
-197.0,820,352.223293
0.0,820,403.350015
-187.0,820,403.350049
0.0,820,403.350065
0.0,820,403.350079
-65.0,820,403.350091
0.0,820,403.350103
-324.0,820,403.350115
-76.0,820,403.350126
-1636.0,820,403.350138
-379.0,820,403.35015
-490.0,820,403.350161
-302.0,820,403.350173
-237.0,820,403.350184
0.0,820,403.350195
0.0,820,403.350206
-187.0,820,403.350217
0.0,820,451.058318
-238.0,820,451.05835
0.0,820,451.058365
0.0,820,451.058377
-120.0,820,451.058388
0.0,820,451.058398
-296.0,820,451.058408
-72.0,820,451.058418
-1471.0,820,451.058428
-288.0,820,451.058437
-329.0,820,451.058447
-197.0,820,451.058456
-284.0,820,451.058466
0.0,820,451.058475
0.0,820,451.058484
-230.0,820,451.058493
0.0,820,502.625956
-201.0,820,502.62599
0.0,820,502.626006
0.0,820,502.626017
-117.0,820,502.626028
0.0,820,502.626038
-270.0,820,502.626048
-80.0,820,502.626057
-1543.0,820,502.626067
-366.0,820,502.626077
-360.0,820,502.626086
-234.0,820,502.626095
-222.0,820,502.626104
0.0,820,502.626113
0.0,820,502.626122
-173.0,820,502.626131
0.0,820,549.95139
-166.0,820,549.951424
0.0,820,549.951439
0.0,820,549.951452
-93.0,820,549.951462
0.0,820,549.951473
-277.0,820,549.951483
-82.0,820,549.951493
-1299.0,820,549.951502
-256.0,820,549.951512
-328.0,820,549.951522
-186.0,820,549.951531
-135.0,820,549.95154
0.0,820,549.95155
0.0,820,549.951559
-162.0,820,549.951568
0.0,820,597.391264
-191.0,820,597.391297
0.0,820,597.391313
0.0,820,597.391325
-142.0,820,597.391336
0.0,820,597.391346
-231.0,820,597.391356
-73.0,820,597.391366
-1232.0,820,597.391376
-269.0,820,597.391386
-290.0,820,597.391395
-189.0,820,597.391443
-197.0,820,597.391458
