#{"t_start": 1755536223.2517245, "env_id": "None"}
r,l,t
108.15699,820,68.693012
-200.34625,820,68.693079
49.442204,820,68.693104
109.19971,820,68.693123
37.619106,820,68.69314
109.19971,820,68.693157
-110.25707,820,68.693173
44.353825,820,68.69319
-551.22894,820,68.693207
-154.53084,820,68.693223
-193.88254,820,68.693239
-153.11633,820,68.693256
-62.348507,820,68.693273
108.26117,820,68.693289
109.19971,820,68.693305
10.712625,820,68.693322
109.19971,820,136.730516
-174.58192,820,136.730582
67.71589,820,136.730606
109.19971,820,136.730625
34.47901,820,136.730643
109.19971,820,136.73066
-156.61827,820,136.730677
37.735622,820,136.730693
-471.78113,820,136.73071
-217.50438,820,136.730726
-181.05954,820,136.730743
-208.0027,820,136.732346
-93.53764,820,136.732366
108.054855,820,136.732378
109.19971,820,136.732388
0.72022694,820,136.732398
109.19971,820,209.998981
-77.69832,820,209.999024
57.642025,820,209.99904
109.19971,820,209.999052
27.217697,820,209.999063
109.19971,820,209.999073
-57.546272,820,209.999083
51.48687,820,209.999093
-430.88162,820,209.999103
-166.07689,820,209.999112
-112.57244,820,209.999121
-94.472565,820,209.999131
-30.518564,820,209.999141
108.5947,820,209.99915
109.19971,820,209.999159
-44.92344,820,209.999169
108.10894,820,276.184825
-80.86933,820,276.184861
58.98846,820,276.184876
109.19971,820,276.184889
51.41335,820,276.1849
109.19971,820,276.18491
-19.935745,820,276.18492
40.651146,820,276.18493
-328.5104,820,276.18494
-58.422695,820,276.18495
-16.304634,820,276.18496
-52.324024,820,276.184969
-6.8032045,820,276.184978
107.78019,820,276.184988
109.19971,820,276.184997
7.5550685,820,276.185006
108.15911,820,351.14985
-39.997364,820,351.149891
61.26304,820,351.149906
109.19971,820,351.149919
45.499958,820,351.14993
109.19971,820,351.149942
-23.363375,820,351.149953
31.580458,820,351.149964
-249.57495,820,351.149976
-23.90739,820,351.149987
-105.33818,820,351.149999
-62.62232,820,351.150012
16.003685,820,351.150024
108.247536,820,351.150036
109.19971,820,351.150047
21.733067,820,351.150058
107.0894,820,416.618341
-41.29254,820,416.61838
69.166306,820,416.618393
109.19971,820,416.618404
30.345541,820,416.618413
109.19971,820,416.618422
-40.806683,820,416.618431
50.995296,820,416.61844
-180.2,820,416.618449
-25.828924,820,416.618458
-2.5614223,820,416.618467
-27.345127,820,416.618476
5.0849395,820,416.618485
108.970146,820,416.618494
109.19971,820,416.618503
-25.879229,820,416.618511
108.15598,820,483.584049
2.033683,820,483.584092
52.016636,820,483.58411
109.19971,820,483.584123
48.329037,820,483.584135
109.19971,820,483.584146
-7.5861998,820,483.584157
40.060947,820,483.584169
-125.19066,820,483.58418
-12.090161,820,483.584191
-20.028374,820,483.584202
-18.59077,820,483.584213
-25.394838,820,483.584225
108.44409,820,483.584236
109.19971,820,483.584247
-15.781864,820,483.584258
106.45653,820,557.042228
-8.597321,820,557.042274
51.560272,820,557.042289
109.19971,820,557.042302
26.408747,820,557.042313
109.19971,820,557.042325
-0.6083655,820,557.042336
58.115757,820,557.042347
-156.13599,820,557.042358
-25.331112,820,557.04237
1.3823596,820,557.042381
-45.934605,820,557.042393
37.747864,820,557.042404
109.19971,820,557.042415
109.19971,820,557.042426
-3.6832979,820,557.042438
109.19971,820,624.8927
8.245593,820,624.89274
58.62815,820,624.892756
109.19971,820,624.892768
35.65047,820,624.89278
109.19971,820,624.892793
31.511564,820,624.892804
46.189167,820,624.892813
-165.26408,820,624.892822
-17.632893,820,624.892831
18.137907,820,624.892841
-37.4233,820,624.892849
27.97566,820,624.892858
108.06071,820,624.892867
109.19971,820,624.892876
11.152404,820,624.892885
109.14264,820,696.668996
-18.302828,820,696.669036
62.246292,820,696.66905
109.19971,820,696.669061
-7.756195,820,696.669071
109.19971,820,696.66908
22.051802,820,696.669089
54.18787,820,696.669098
-93.51724,820,696.669107
3.652292,820,696.669116
-5.007447,820,696.669125
-36.0281,820,696.669134
31.881287,820,696.669187
109.03104,820,696.669202
109.19971,820,696.669212
24.535824,820,696.669221
109.19971,820,762.82811
-45.245674,820,762.828155
62.818085,820,762.828171
109.19971,820,762.828183
37.157257,820,762.828195
109.19971,820,762.828206
20.760136,820,762.828218
58.56623,820,762.828229
-66.6971,820,762.82824
26.159195,820,762.828251
18.450365,820,762.828263
9.376254,820,762.828274
38.419113,820,762.828285
108.84388,820,762.828296
109.19971,820,762.828308
10.316322,820,762.828319
106.91113,820,828.883941
-76.615845,820,828.883984
52.41736,820,828.883999
109.19971,820,828.884009
12.920558,820,828.884019
109.19971,820,828.884028
