#{"t_start": 1755102600.662689, "env_id": "None"}
r,l,t
-143.40633,1000,63.348732
-143.40633,1000,63.348806
-143.40633,1000,63.348833
-143.40633,1000,63.348853
-143.40633,1000,63.34887
-143.40633,1000,63.348887
-143.40633,1000,63.348903
-143.40633,1000,63.348919
-143.40633,1000,63.348934
-143.40633,1000,63.34895
-143.40633,1000,63.348966
-143.40633,1000,63.348983
-143.40633,1000,63.348999
-143.40633,1000,63.349015
-143.40633,1000,63.349031
-143.40633,1000,63.349047
-142.93637,1000,120.955851
-142.93637,1000,120.955907
-142.93637,1000,120.955931
-142.93637,1000,120.95595
-142.93637,1000,120.955967
-142.93637,1000,120.955984
-142.93637,1000,120.956
-142.93637,1000,120.956017
-142.93637,1000,120.956032
-142.93637,1000,120.957632
-142.93637,1000,120.957653
-142.93637,1000,120.957666
-142.93637,1000,120.957677
-142.93637,1000,120.957686
-142.93637,1000,120.957696
-142.93637,1000,120.957706
-145.93367,1000,178.641852
-145.93367,1000,178.641899
-145.93367,1000,178.641918
-145.93367,1000,178.641934
-145.93367,1000,178.641947
-145.93367,1000,178.641959
-145.93367,1000,178.64197
-145.93367,1000,178.641982
-145.93367,1000,178.641994
-145.93367,1000,178.642005
-145.93367,1000,178.642017
-145.93367,1000,178.642029
-145.93367,1000,178.64204
-145.93367,1000,178.642052
-145.93367,1000,178.642063
-145.93367,1000,178.642074
-144.0851,1000,234.355132
-144.0851,1000,234.355172
-144.0851,1000,234.355187
-144.0851,1000,234.3552
-144.0851,1000,234.355211
-144.0851,1000,234.355223
-144.0851,1000,234.355234
-144.0851,1000,234.355245
-144.0851,1000,234.355257
-144.0851,1000,234.355269
-144.0851,1000,234.35528
-144.0851,1000,234.355292
-144.0851,1000,234.355303
-144.0851,1000,234.355314
-144.0851,1000,234.355326
-144.0851,1000,234.355337
-142.77002,1000,291.118204
-142.77002,1000,291.118241
-142.77002,1000,291.118256
-142.77002,1000,291.118268
-142.77002,1000,291.118279
-142.77002,1000,291.11829
-142.77002,1000,291.118301
-142.77002,1000,291.118312
-142.77002,1000,291.118322
-142.77002,1000,291.118332
-142.77002,1000,291.118341
-142.77002,1000,291.118351
-142.77002,1000,291.11836
-142.77002,1000,291.11837
-142.77002,1000,291.11838
-142.77002,1000,291.118389
-144.52574,1000,347.248088
-144.52574,1000,347.248129
-144.52574,1000,347.248144
-144.52574,1000,347.248156
-144.52574,1000,347.248167
-144.52574,1000,347.248178
-144.52574,1000,347.248188
-144.52574,1000,347.248198
-144.52574,1000,347.248208
-144.52574,1000,347.248218
-144.52574,1000,347.248228
-144.52574,1000,347.248237
-144.52574,1000,347.248247
-144.52574,1000,347.248256
-144.52574,1000,347.248266
-144.52574,1000,347.248275
-141.58371,1000,407.40468
-141.58371,1000,407.404718
-141.58371,1000,407.404733
-141.58371,1000,407.404746
-141.58371,1000,407.404756
-141.58371,1000,407.404767
-141.58371,1000,407.404778
-141.58371,1000,407.404788
-141.58371,1000,407.404798
-141.58371,1000,407.404807
-141.58371,1000,407.404817
-141.58371,1000,407.404827
-141.58371,1000,407.404836
-141.58371,1000,407.404846
-141.58371,1000,407.404855
-141.58371,1000,407.404865
-141.43591,1000,462.293132
-141.43591,1000,462.293171
-141.43591,1000,462.293186
-141.43591,1000,462.293198
-141.43591,1000,462.293209
-141.43591,1000,462.293219
-141.43591,1000,462.293229
-141.43591,1000,462.293239
-141.43591,1000,462.29325
-141.43591,1000,462.293261
-141.43591,1000,462.29327
-141.43591,1000,462.29328
-141.43591,1000,462.293289
-141.43591,1000,462.293299
-141.43591,1000,462.293309
-141.43591,1000,462.293319
-142.83348,1000,522.04498
-142.83348,1000,522.045017
-142.83348,1000,522.045032
-142.83348,1000,522.045044
-142.83348,1000,522.045056
-142.83348,1000,522.045066
-142.83348,1000,522.045077
-142.83348,1000,522.045087
-142.83348,1000,522.045097
-142.83348,1000,522.045106
-142.83348,1000,522.045116
-142.83348,1000,522.045125
-142.83348,1000,522.045135
-142.83348,1000,522.045144
-142.83348,1000,522.045154
-142.83348,1000,522.045163
-142.84126,1000,579.46309
-142.84126,1000,579.463133
-142.84126,1000,579.463147
-142.84126,1000,579.463202
-142.84126,1000,579.463218
-142.84126,1000,579.463228
-142.84126,1000,579.463238
-142.84126,1000,579.463247
-142.84126,1000,579.463256
-142.84126,1000,579.463265
-142.84126,1000,579.463274
-142.84126,1000,579.463284
-142.84126,1000,579.463293
-142.84126,1000,579.463302
-142.84126,1000,579.463311
-142.84126,1000,579.46332
-140.92287,1000,639.655552
-140.92287,1000,639.655589
-140.92287,1000,639.655605
-140.92287,1000,639.655616
-140.92287,1000,639.655627
-140.92287,1000,639.655638
-140.92287,1000,639.655648
-140.92287,1000,639.655658
-140.92287,1000,639.655668
-140.92287,1000,639.655678
-140.92287,1000,639.655687
-140.92287,1000,639.655697
-140.92287,1000,639.655706
-140.92287,1000,639.655716
-140.92287,1000,639.655726
-140.92287,1000,639.655735
-144.11852,1000,693.98105
-144.11852,1000,693.981088
-144.11852,1000,693.981104
-144.11852,1000,693.981118
-144.11852,1000,693.981132
-144.11852,1000,693.981144
-144.11852,1000,693.981156
-144.11852,1000,693.981168
-144.11852,1000,693.98118
-144.11852,1000,693.981192
-144.11852,1000,693.981216
-144.11852,1000,693.98123
-144.11852,1000,693.981242
-144.11852,1000,693.981253
-144.11852,1000,693.981265
-144.11852,1000,693.981276
-142.81529,1000,754.474458
-142.81529,1000,754.474503
-142.81529,1000,754.474518
-142.81529,1000,754.474531
-142.81529,1000,754.474543
-142.81529,1000,754.474555
-142.81529,1000,754.474566
-142.81529,1000,754.474577
-142.81529,1000,754.474589
-142.81529,1000,754.474601
-142.81529,1000,754.474612
-142.81529,1000,754.474624
-142.81529,1000,754.474635
-142.81529,1000,754.474647
-142.81529,1000,754.474659
-142.81529,1000,754.47467
-143.11818,1000,812.555882
-143.11818,1000,812.555922
-143.11818,1000,812.555935
-143.11818,1000,812.555946
-143.11818,1000,812.555955
-143.11818,1000,812.555965
-143.11818,1000,812.555974
-143.11818,1000,812.555983
-143.11818,1000,812.555992
-143.11818,1000,812.556001
-143.11818,1000,812.55601
-143.11818,1000,812.55602
-143.11818,1000,812.556029
-143.11818,1000,812.556038
-143.11818,1000,812.556047
-143.11818,1000,812.556056
-143.76823,1000,878.372526
-143.76823,1000,878.372572
-143.76823,1000,878.372588
-143.76823,1000,878.3726
-143.76823,1000,878.372612
-143.76823,1000,878.372623
-143.76823,1000,878.372635
-143.76823,1000,878.372647
-143.76823,1000,878.372658
-143.76823,1000,878.372669
-143.76823,1000,878.372681
-143.76823,1000,878.372693
-143.76823,1000,878.372704
-143.76823,1000,878.372715
-143.76823,1000,878.372727
