scenario,method,system_total_running_mean,system_total_running_std,system_total_stopped_mean,system_total_stopped_std,system_total_waiting_time_mean,system_total_waiting_time_std,system_mean_waiting_time_mean,system_mean_waiting_time_std,system_mean_speed_mean,system_mean_speed_std,system_mean_co2_mean,system_mean_co2_std,system_total_backlogged_mean,system_total_backlogged_std,system_total_arrived_mean,system_total_arrived_std,system_total_departed_mean,system_total_departed_std,system_total_teleported_mean,system_total_teleported_std
evening_peak,ppo_sumo_143534_2025-08-18_13-16-03_143534,52.5008547008547,0.8466036587903395,1.5648351648351648,0.8480584183563316,259.94126984126984,804.3040755583188,4.389490334166835,13.54674848593819,7.195304196640151,0.11064655768327933,1448.1936371008992,24.50754665610438,0.1,0.31622776601683794,1590.7,2.6267851073127573,1637.9,0.3162277660168221,0.0,0.0
morning_peak,ppo_sumo_143534_2025-08-18_13-16-03_143534,62.785103785103786,3.8868700389830746,9.522710622710623,4.08753746544866,7123.314652014652,3710.1208117469073,91.59657505979524,47.53354942506116,6.44535559008655,0.391425584860615,1473.1794152053758,27.25761432812059,0.0,0.0,1561.2,11.67904105652517,1635.6,1.2649110640673678,0.0,0.0
random_heavy,ppo_sumo_143534_2025-08-18_13-16-03_143534,154.1901098901099,34.56020791021588,70.64090354090355,39.55550852463468,48253.85958485959,26745.55669322546,205.36317969235589,77.18213322402626,4.999818591989657,0.789741709460016,1512.8051076605639,8.889368070825114,4.9,4.0124805295477755,2284.3,208.73590438105703,2678.1,29.247791939449538,0.0,0.0
uniform,ppo_sumo_143534_2025-08-18_13-16-03_143534,43.49267399267399,0.7025141228716983,1.4565323565323565,0.7324524903151498,305.719536019536,394.4176580719515,6.629569689430818,8.527176750732586,7.2739072795404,0.12497493333826583,1441.3784099146687,37.83902359485551,0.0,0.0,1313.1,3.4140233677519234,1365.0,0.0,0.0,0.0
