#{"t_start": 1755392009.7405462, "env_id": "None"}
r,l,t
0.0,820,42.794399
-303.0,820,42.794459
-3.0,820,42.794486
0.0,820,42.794505
-87.0,820,42.794523
0.0,820,42.79454
-514.0,820,42.794556
-106.0,820,42.794573
-2402.0,820,42.79459
-502.0,820,42.794606
-679.0,820,42.794623
-381.0,820,42.794639
-409.0,820,42.794656
0.0,820,42.794672
0.0,820,42.794689
-200.0,820,42.794705
0.0,820,81.807465
-292.0,820,81.807525
0.0,820,81.807552
0.0,820,81.807574
-89.0,820,81.807593
0.0,820,81.807612
-641.0,820,81.807631
-123.0,820,81.80765
-2107.0,820,81.807669
-598.0,820,81.807688
-620.0,820,81.807708
-480.0,820,81.807727
-426.0,820,81.807745
0.0,820,81.807764
0.0,820,81.807783
-221.0,820,81.807801
0.0,820,125.444594
-236.0,820,125.446399
-15.0,820,125.446422
0.0,820,125.446436
-117.0,820,125.446447
0.0,820,125.446459
-478.0,820,125.446469
-140.0,820,125.44648
-2344.0,820,125.446491
-631.0,820,125.446501
-601.0,820,125.446512
-290.0,820,125.446522
-440.0,820,125.446533
0.0,820,125.446543
0.0,820,125.446553
-270.0,820,125.446562
0.0,820,164.653638
-293.0,820,164.653675
-10.0,820,164.653691
0.0,820,164.653704
-73.0,820,164.653715
0.0,820,164.653726
-511.0,820,164.653737
-134.0,820,164.653748
-1999.0,820,164.653758
-732.0,820,164.653768
-517.0,820,164.653778
-416.0,820,164.653788
-435.0,820,164.653798
0.0,820,164.653807
0.0,820,164.653817
-220.0,820,164.653827
0.0,820,208.012924
-263.0,820,208.012963
-5.0,820,208.012979
0.0,820,208.012992
-97.0,820,208.013003
0.0,820,208.013014
-660.0,820,208.013024
-147.0,820,208.013035
-1863.0,820,208.013045
-676.0,820,208.013055
-638.0,820,208.013065
-308.0,820,208.013075
-484.0,820,208.013084
0.0,820,208.013094
0.0,820,208.013103
-182.0,820,208.013113
0.0,820,246.962686
-260.0,820,246.962724
0.0,820,246.962742
0.0,820,246.962755
-90.0,820,246.962769
0.0,820,246.962781
-568.0,820,246.962793
-92.0,820,246.962806
-1658.0,820,246.962817
-345.0,820,246.962829
-449.0,820,246.962842
-196.0,820,246.962854
-340.0,820,246.962866
0.0,820,246.962877
0.0,820,246.962889
-337.0,820,246.962901
0.0,820,285.75398
-232.0,820,285.754018
-4.0,820,285.754034
0.0,820,285.754046
-80.0,820,285.754058
0.0,820,285.754069
-475.0,820,285.754079
-86.0,820,285.754089
-1393.0,820,285.7541
-287.0,820,285.75411
-423.0,820,285.75412
-275.0,820,285.754129
-414.0,820,285.754139
0.0,820,285.754149
0.0,820,285.754159
-308.0,820,285.754168
0.0,820,329.093749
-224.0,820,329.093786
-1.0,820,329.093801
0.0,820,329.093814
-91.0,820,329.093825
0.0,820,329.093836
-487.0,820,329.093847
-103.0,820,329.093858
-2080.0,820,329.093868
-340.0,820,329.093879
-404.0,820,329.093888
-247.0,820,329.093898
-331.0,820,329.093908
0.0,820,329.093917
0.0,820,329.093927
-211.0,820,329.093936
0.0,820,367.803186
-189.0,820,367.803222
-1.0,820,367.803238
0.0,820,367.80325
-127.0,820,367.803261
0.0,820,367.803273
-345.0,820,367.803283
-112.0,820,367.803294
-1656.0,820,367.803304
-414.0,820,367.803314
-423.0,820,367.803324
-233.0,820,367.803334
-353.0,820,367.803344
0.0,820,367.803354
0.0,820,367.803364
-254.0,820,367.803373
0.0,820,410.879347
-270.0,820,410.879387
0.0,820,410.879404
0.0,820,410.879418
-113.0,820,410.879431
0.0,820,410.879444
-390.0,820,410.879456
-101.0,820,410.879468
-1458.0,820,410.87948
-334.0,820,410.879492
-378.0,820,410.879504
-157.0,820,410.879515
-372.0,820,410.879528
0.0,820,410.879539
0.0,820,410.879551
-213.0,820,410.879563
0.0,820,449.62149
-232.0,820,449.621527
0.0,820,449.621543
0.0,820,449.621555
