#{"t_start": 1755055654.0667899, "env_id": "None"}
r,l,t
-218.22963,1000,59.907076
-218.22963,1000,59.907136
-218.22963,1000,59.907161
-218.22963,1000,59.90718
-218.22963,1000,59.907197
-218.22963,1000,59.907214
-218.22963,1000,59.90723
-218.22963,1000,59.907246
-218.22963,1000,59.907262
-218.22963,1000,59.907278
-218.22963,1000,59.907294
-218.22963,1000,59.90731
-218.22963,1000,59.907326
-218.22963,1000,59.907341
-218.22963,1000,59.907357
-218.22963,1000,59.907373
-217.9527,1000,116.254993
-217.9527,1000,116.255055
-217.9527,1000,116.255079
-217.9527,1000,116.255098
-217.9527,1000,116.255115
-217.9527,1000,116.255131
-217.9527,1000,116.255147
-217.9527,1000,116.255163
-217.9527,1000,116.255179
-217.9527,1000,116.256818
-217.9527,1000,116.256838
-217.9527,1000,116.25685
-217.9527,1000,116.256861
-217.9527,1000,116.256872
-217.9527,1000,116.256882
-217.9527,1000,116.256892
-218.78421,1000,174.859063
-218.78421,1000,174.859097
-218.78421,1000,174.859112
-218.78421,1000,174.859124
-218.78421,1000,174.859135
-218.78421,1000,174.859147
-218.78421,1000,174.859157
-218.78421,1000,174.859168
-218.78421,1000,174.859178
-218.78421,1000,174.859188
-218.78421,1000,174.859198
-218.78421,1000,174.859207
-218.78421,1000,174.859217
-218.78421,1000,174.859227
-218.78421,1000,174.859236
-218.78421,1000,174.859246
-216.94398,1000,231.543443
-216.94398,1000,231.543477
-216.94398,1000,231.543492
-216.94398,1000,231.543505
-216.94398,1000,231.543516
-216.94398,1000,231.543528
-216.94398,1000,231.543539
-216.94398,1000,231.54355
-216.94398,1000,231.54356
-216.94398,1000,231.543571
-216.94398,1000,231.543581
-216.94398,1000,231.54359
-216.94398,1000,231.5436
-216.94398,1000,231.54361
-216.94398,1000,231.54362
-216.94398,1000,231.54363
-221.60187,1000,290.075971
-221.60187,1000,290.076006
-221.60187,1000,290.076021
-221.60187,1000,290.076034
-221.60187,1000,290.076045
-221.60187,1000,290.076056
-221.60187,1000,290.076067
-221.60187,1000,290.076077
-221.60187,1000,290.076088
-221.60187,1000,290.076098
-221.60187,1000,290.076108
-221.60187,1000,290.076118
-221.60187,1000,290.076127
-221.60187,1000,290.076137
-221.60187,1000,290.076146
-221.60187,1000,290.076156
-218.83665,1000,346.895881
-218.83665,1000,346.895918
-218.83665,1000,346.895934
-218.83665,1000,346.895945
-218.83665,1000,346.895954
-218.83665,1000,346.895964
-218.83665,1000,346.895973
-218.83665,1000,346.895983
-218.83665,1000,346.895992
-218.83665,1000,346.896002
-218.83665,1000,346.896011
-218.83665,1000,346.89602
-218.83665,1000,346.89603
-218.83665,1000,346.896039
-218.83665,1000,346.896049
-218.83665,1000,346.896058
-216.81526,1000,404.674362
-216.81526,1000,404.674402
-216.81526,1000,404.674417
-216.81526,1000,404.67443
-216.81526,1000,404.674442
-216.81526,1000,404.674453
-216.81526,1000,404.674463
-216.81526,1000,404.674474
-216.81526,1000,404.674484
-216.81526,1000,404.674494
-216.81526,1000,404.674504
-216.81526,1000,404.674514
-216.81526,1000,404.674524
-216.81526,1000,404.674534
-216.81526,1000,404.674543
-216.81526,1000,404.674553
-216.9229,1000,460.48735
-216.9229,1000,460.487385
-216.9229,1000,460.487401
-216.9229,1000,460.487414
-216.9229,1000,460.487425
-216.9229,1000,460.487436
-216.9229,1000,460.487447
-216.9229,1000,460.487458
-216.9229,1000,460.487468
-216.9229,1000,460.487478
-216.9229,1000,460.487488
-216.9229,1000,460.487498
-216.9229,1000,460.487508
-216.9229,1000,460.487517
-216.9229,1000,460.487527
-216.9229,1000,460.487537
-222.03229,1000,518.953929
-222.03229,1000,518.953962
-222.03229,1000,518.953978
-222.03229,1000,518.95399
-222.03229,1000,518.954002
-222.03229,1000,518.954014
-222.03229,1000,518.954025
-222.03229,1000,518.954036
-222.03229,1000,518.954046
-222.03229,1000,518.954057
-222.03229,1000,518.954067
-222.03229,1000,518.954076
-222.03229,1000,518.954085
-222.03229,1000,518.954095
-222.03229,1000,518.954104
-222.03229,1000,518.954114
-216.07466,1000,574.667127
-216.07466,1000,574.667164
-216.07466,1000,574.66718
-216.07466,1000,574.667234
-216.07466,1000,574.667251
-216.07466,1000,574.667262
-216.07466,1000,574.667272
-216.07466,1000,574.667281
-216.07466,1000,574.66729
-216.07466,1000,574.6673
-216.07466,1000,574.667309
-216.07466,1000,574.667319
-216.07466,1000,574.667328
-216.07466,1000,574.667337
-216.07466,1000,574.667346
-216.07466,1000,574.667355
-213.43852,1000,632.797637
-213.43852,1000,632.797673
-213.43852,1000,632.797689
-213.43852,1000,632.797702
-213.43852,1000,632.797713
-213.43852,1000,632.797724
-213.43852,1000,632.797734
-213.43852,1000,632.797745
-213.43852,1000,632.797755
-213.43852,1000,632.797765
-213.43852,1000,632.797775
-213.43852,1000,632.797785
-213.43852,1000,632.797794
-213.43852,1000,632.797804
-213.43852,1000,632.797813
-213.43852,1000,632.797822
-215.25536,1000,688.973304
-215.25536,1000,688.973339
-215.25536,1000,688.973355
-215.25536,1000,688.973367
-215.25536,1000,688.973379
-215.25536,1000,688.97339
-215.25536,1000,688.973401
-215.25536,1000,688.973411
-215.25536,1000,688.97342
-215.25536,1000,688.97343
-215.25536,1000,688.97344
-215.25536,1000,688.97345
-215.25536,1000,688.973459
-215.25536,1000,688.973469
-215.25536,1000,688.973479
-215.25536,1000,688.973488
-216.95753,1000,747.667273
-216.95753,1000,747.667307
-216.95753,1000,747.667323
