#{"t_start": 1755047834.1331427, "env_id": "None"}
r,l,t
-220.29778,1000,59.975507
-220.29778,1000,59.975567
-220.29778,1000,59.975592
-220.29778,1000,59.975611
-220.29778,1000,59.975628
-220.29778,1000,59.975644
-220.29778,1000,59.97566
-220.29778,1000,59.975677
-220.29778,1000,59.975692
-220.29778,1000,59.975708
-220.29778,1000,59.975724
-220.29778,1000,59.97574
-220.29778,1000,59.975756
-220.29778,1000,59.975771
-220.29778,1000,59.975787
-220.29778,1000,59.975803
-219.69284,1000,116.497578
-219.69284,1000,116.497633
-219.69284,1000,116.497658
-219.69284,1000,116.497676
-219.69284,1000,116.497694
-219.69284,1000,116.49771
-219.69284,1000,116.497726
-219.69284,1000,116.497742
-219.69284,1000,116.497758
-219.69284,1000,116.499376
-219.69284,1000,116.499397
-219.69284,1000,116.499409
-219.69284,1000,116.49942
-219.69284,1000,116.49943
-219.69284,1000,116.49944
-219.69284,1000,116.49945
-219.09119,1000,174.769331
-219.09119,1000,174.769367
-219.09119,1000,174.769382
-219.09119,1000,174.769394
-219.09119,1000,174.769406
-219.09119,1000,174.769417
-219.09119,1000,174.769427
-219.09119,1000,174.769438
-219.09119,1000,174.769448
-219.09119,1000,174.769458
-219.09119,1000,174.769467
-219.09119,1000,174.769477
-219.09119,1000,174.769486
-219.09119,1000,174.769496
-219.09119,1000,174.769506
-219.09119,1000,174.769516
-219.38078,1000,230.826056
-219.38078,1000,230.826092
-219.38078,1000,230.826107
-219.38078,1000,230.826119
-219.38078,1000,230.826131
-219.38078,1000,230.826142
-219.38078,1000,230.826152
-219.38078,1000,230.826163
-219.38078,1000,230.826172
-219.38078,1000,230.826182
-219.38078,1000,230.826192
-219.38078,1000,230.826201
-219.38078,1000,230.826211
-219.38078,1000,230.82622
-219.38078,1000,230.82623
-219.38078,1000,230.82624
-220.93147,1000,289.230272
-220.93147,1000,289.230309
-220.93147,1000,289.230325
-220.93147,1000,289.230338
-220.93147,1000,289.23035
-220.93147,1000,289.230361
-220.93147,1000,289.230372
-220.93147,1000,289.230382
-220.93147,1000,289.230393
-220.93147,1000,289.230403
-220.93147,1000,289.230413
-220.93147,1000,289.230423
-220.93147,1000,289.230433
-220.93147,1000,289.230443
-220.93147,1000,289.230452
-220.93147,1000,289.230462
-219.70293,1000,344.808542
-219.70293,1000,344.80858
-219.70293,1000,344.808596
-219.70293,1000,344.808608
-219.70293,1000,344.80862
-219.70293,1000,344.808631
-219.70293,1000,344.808642
-219.70293,1000,344.808652
-219.70293,1000,344.808663
-219.70293,1000,344.808673
-219.70293,1000,344.808683
-219.70293,1000,344.808693
-219.70293,1000,344.808703
-219.70293,1000,344.808712
-219.70293,1000,344.808722
-219.70293,1000,344.808733
-219.89133,1000,403.024649
-219.89133,1000,403.024683
-219.89133,1000,403.024698
-219.89133,1000,403.02471
-219.89133,1000,403.024721
-219.89133,1000,403.024732
-219.89133,1000,403.024743
-219.89133,1000,403.024753
-219.89133,1000,403.024764
-219.89133,1000,403.024774
-219.89133,1000,403.024784
-219.89133,1000,403.024794
-219.89133,1000,403.024803
-219.89133,1000,403.024813
-219.89133,1000,403.024823
-219.89133,1000,403.024832
-216.4618,1000,459.202851
-216.4618,1000,459.202887
-216.4618,1000,459.202903
-216.4618,1000,459.202916
-216.4618,1000,459.202928
-216.4618,1000,459.202939
-216.4618,1000,459.20295
-216.4618,1000,459.202961
-216.4618,1000,459.202971
-216.4618,1000,459.202981
-216.4618,1000,459.202991
-216.4618,1000,459.203
-216.4618,1000,459.20301
-216.4618,1000,459.20302
-216.4618,1000,459.20303
-216.4618,1000,459.20304
-220.75078,1000,517.906551
-220.75078,1000,517.906588
-220.75078,1000,517.906604
-220.75078,1000,517.906616
-220.75078,1000,517.906628
-220.75078,1000,517.90664
-220.75078,1000,517.906652
-220.75078,1000,517.906664
-220.75078,1000,517.906675
-220.75078,1000,517.906687
-220.75078,1000,517.906698
-220.75078,1000,517.90671
-220.75078,1000,517.906722
-220.75078,1000,517.906733
-220.75078,1000,517.906745
-220.75078,1000,517.906757
-220.31972,1000,574.19352
-220.31972,1000,574.193554
-220.31972,1000,574.19357
-220.31972,1000,574.193621
-220.31972,1000,574.193638
-220.31972,1000,574.193649
-220.31972,1000,574.193659
-220.31972,1000,574.193668
-220.31972,1000,574.193677
-220.31972,1000,574.193686
-220.31972,1000,574.193696
-220.31972,1000,574.193705
-220.31972,1000,574.193715
-220.31972,1000,574.193724
-220.31972,1000,574.193733
-220.31972,1000,574.193743
-220.04564,1000,633.074138
-220.04564,1000,633.074173
-220.04564,1000,633.074189
-220.04564,1000,633.074201
-220.04564,1000,633.074213
-220.04564,1000,633.074225
-220.04564,1000,633.074236
-220.04564,1000,633.074247
-220.04564,1000,633.074257
-220.04564,1000,633.074268
-220.04564,1000,633.074278
-220.04564,1000,633.074288
-220.04564,1000,633.074297
-220.04564,1000,633.074307
-220.04564,1000,633.074317
-220.04564,1000,633.074327
-222.67627,1000,689.684343
-222.67627,1000,689.684376
-222.67627,1000,689.684391
-222.67627,1000,689.684404
-222.67627,1000,689.684416
-222.67627,1000,689.684427
-222.67627,1000,689.684438
-222.67627,1000,689.684448
-222.67627,1000,689.684459
-222.67627,1000,689.684469
-222.67627,1000,689.684479
-222.67627,1000,689.684489
-222.67627,1000,689.684498
-222.67627,1000,689.684508
-222.67627,1000,689.684518
-222.67627,1000,689.684527
-219.98514,1000,748.181258
-219.98514,1000,748.181296
-219.98514,1000,748.181311
-219.98514,1000,748.181324
-219.98514,1000,748.181335
-219.98514,1000,748.181346
-219.98514,1000,748.181357
-219.98514,1000,748.181367
-219.98514,1000,748.181378
-219.98514,1000,748.181387
-219.98514,1000,748.181397
-219.98514,1000,748.181407
-219.98514,1000,748.181417
-219.98514,1000,748.181426
-219.98514,1000,748.181436
-219.98514,1000,748.181445
-222.70041,1000,804.598171
-222.70041,1000,804.598207
-222.70041,1000,804.598222
-222.70041,1000,804.598235
-222.70041,1000,804.598247
-222.70041,1000,804.598258
-222.70041,1000,804.598268
-222.70041,1000,804.598279
-222.70041,1000,804.598289
-222.70041,1000,804.598299
-222.70041,1000,804.598309
-222.70041,1000,804.598318
-222.70041,1000,804.598328
-222.70041,1000,804.598338
-222.70041,1000,804.598348
-222.70041,1000,804.598357
-215.40086,1000,862.689592
-215.40086,1000,862.689629
-215.40086,1000,862.689644
-215.40086,1000,862.689657
-215.40086,1000,862.689668
-215.40086,1000,862.68968
-215.40086,1000,862.689691
-215.40086,1000,862.689702
-215.40086,1000,862.689713
-215.40086,1000,862.689723
-215.40086,1000,862.689733
-215.40086,1000,862.689743
-215.40086,1000,862.689753
-215.40086,1000,862.689763
-215.40086,1000,862.689772
-215.40086,1000,862.689782
-221.58934,1000,919.033239
-221.58934,1000,919.033276
-221.58934,1000,919.033292
-221.58934,1000,919.033304
-221.58934,1000,919.033316
-221.58934,1000,919.033327
-221.58934,1000,919.033337
-221.58934,1000,919.033347
-221.58934,1000,919.033357
-221.58934,1000,919.033367
-221.58934,1000,919.033377
-221.58934,1000,919.033387
-221.58934,1000,919.033396
-221.58934,1000,919.033406
-221.58934,1000,919.033415
-221.58934,1000,919.033425
-217.57574,1000,977.558472
-217.57574,1000,977.558509
-217.57574,1000,977.558525
-217.57574,1000,977.558537
-217.57574,1000,977.558549
-217.57574,1000,977.55856
-217.57574,1000,977.558571
-217.57574,1000,977.558582
-217.57574,1000,977.558592
-217.57574,1000,977.558603
-217.57574,1000,977.558613
-217.57574,1000,977.558623
-217.57574,1000,977.558632
-217.57574,1000,977.558642
-217.57574,1000,977.558652
-217.57574,1000,977.558662
-221.49336,1000,1033.999763
-221.49336,1000,1033.999802
-221.49336,1000,1033.999818
-221.49336,1000,1033.99983
-221.49336,1000,1033.999842
-221.49336,1000,1033.999853
-221.49336,1000,1033.999864
-221.49336,1000,1033.999875
-221.49336,1000,1033.999885
-221.49336,1000,1033.999895
-221.49336,1000,1033.999905
-221.49336,1000,1033.999915
-221.49336,1000,1033.999925
-221.49336,1000,1033.999934
-221.49336,1000,1033.999944
-221.49336,1000,1033.999954
-218.79083,1000,1092.477472
-218.79083,1000,1092.477507
-218.79083,1000,1092.477523
-218.79083,1000,1092.477535
-218.79083,1000,1092.477584
-218.79083,1000,1092.477602
-218.79083,1000,1092.477612
-218.79083,1000,1092.477622
-218.79083,1000,1092.477631
-218.79083,1000,1092.47764
-218.79083,1000,1092.47765
-218.79083,1000,1092.477659
-218.79083,1000,1092.477669
-218.79083,1000,1092.477678
-218.79083,1000,1092.477687
-218.79083,1000,1092.477696
-218.2296,1000,1147.951384
-218.2296,1000,1147.95142
-218.2296,1000,1147.951436
-218.2296,1000,1147.951448
-218.2296,1000,1147.95146
-218.2296,1000,1147.951471
-218.2296,1000,1147.951482
-218.2296,1000,1147.951493
-218.2296,1000,1147.951504
-218.2296,1000,1147.951514
-218.2296,1000,1147.951524
-218.2296,1000,1147.951534
-218.2296,1000,1147.951544
-218.2296,1000,1147.951554
-218.2296,1000,1147.951564
-218.2296,1000,1147.951573
-216.36426,1000,1206.502787
-216.36426,1000,1206.502824
-216.36426,1000,1206.50284
-216.36426,1000,1206.502852
-216.36426,1000,1206.502863
-216.36426,1000,1206.502874
-216.36426,1000,1206.502885
-216.36426,1000,1206.502895
-216.36426,1000,1206.502905
-216.36426,1000,1206.502915
-216.36426,1000,1206.502925
-216.36426,1000,1206.502935
-216.36426,1000,1206.502944
-216.36426,1000,1206.502954
-216.36426,1000,1206.502964
-216.36426,1000,1206.502974
-218.1238,1000,1262.657613
-218.1238,1000,1262.657649
-218.1238,1000,1262.657665
-218.1238,1000,1262.657677
-218.1238,1000,1262.657688
-218.1238,1000,1262.657699
-218.1238,1000,1262.65771
-218.1238,1000,1262.657722
-218.1238,1000,1262.657732
-218.1238,1000,1262.657742
-218.1238,1000,1262.657752
-218.1238,1000,1262.657762
-218.1238,1000,1262.657772
-218.1238,1000,1262.657781
-218.1238,1000,1262.657791
-218.1238,1000,1262.657801
-217.57895,1000,1321.027672
-217.57895,1000,1321.02771
-217.57895,1000,1321.027725
-217.57895,1000,1321.027736
-217.57895,1000,1321.027746
-217.57895,1000,1321.027755
-217.57895,1000,1321.027765
-217.57895,1000,1321.027774
-217.57895,1000,1321.027783
-217.57895,1000,1321.027792
-217.57895,1000,1321.027802
-217.57895,1000,1321.027811
-217.57895,1000,1321.02782
-217.57895,1000,1321.02783
-217.57895,1000,1321.027839
-217.57895,1000,1321.027848
-217.13461,1000,1376.66683
-217.13461,1000,1376.666866
-217.13461,1000,1376.666882
-217.13461,1000,1376.666895
-217.13461,1000,1376.666906
-217.13461,1000,1376.666917
-217.13461,1000,1376.666928
-217.13461,1000,1376.666939
-217.13461,1000,1376.666949
-217.13461,1000,1376.666959
-217.13461,1000,1376.666969
-217.13461,1000,1376.666979
-217.13461,1000,1376.666988
-217.13461,1000,1376.666998
-217.13461,1000,1376.667007
-217.13461,1000,1376.667017
-218.33026,1000,1435.103503
-218.33026,1000,1435.103537
-218.33026,1000,1435.103551
-218.33026,1000,1435.103562
-218.33026,1000,1435.103572
-218.33026,1000,1435.103581
-218.33026,1000,1435.10359
-218.33026,1000,1435.1036
-218.33026,1000,1435.103609
-218.33026,1000,1435.103618
-218.33026,1000,1435.103628
-218.33026,1000,1435.103637
-218.33026,1000,1435.103646
-218.33026,1000,1435.103655
-218.33026,1000,1435.103664
-218.33026,1000,1435.103673
-216.48994,1000,1490.699512
-216.48994,1000,1490.699546
-216.48994,1000,1490.699561
-216.48994,1000,1490.699574
-216.48994,1000,1490.699586
-216.48994,1000,1490.699597
-216.48994,1000,1490.699607
-216.48994,1000,1490.699618
-216.48994,1000,1490.699628
-216.48994,1000,1490.699639
-216.48994,1000,1490.699649
-216.48994,1000,1490.699659
-216.48994,1000,1490.699669
-216.48994,1000,1490.699678
-216.48994,1000,1490.699688
-216.48994,1000,1490.699697
-220.12149,1000,1549.007577
-220.12149,1000,1549.007613
-220.12149,1000,1549.00763
-220.12149,1000,1549.007642
-220.12149,1000,1549.007654
-220.12149,1000,1549.007665
-220.12149,1000,1549.007676
-220.12149,1000,1549.007687
-220.12149,1000,1549.007698
-220.12149,1000,1549.007707
-220.12149,1000,1549.007718
-220.12149,1000,1549.007728
-220.12149,1000,1549.007737
-220.12149,1000,1549.007747
-220.12149,1000,1549.007757
-220.12149,1000,1549.007766
-217.69958,1000,1604.229932
-217.69958,1000,1604.229969
-217.69958,1000,1604.229985
-217.69958,1000,1604.230041
-217.69958,1000,1604.230058
-217.69958,1000,1604.230069
-217.69958,1000,1604.230079
-217.69958,1000,1604.230088
-217.69958,1000,1604.230098
-217.69958,1000,1604.230107
-217.69958,1000,1604.230116
-217.69958,1000,1604.230125
-217.69958,1000,1604.230134
-217.69958,1000,1604.230144
-217.69958,1000,1604.230153
-217.69958,1000,1604.230162
-219.6856,1000,1662.767884
-219.6856,1000,1662.767918
-219.6856,1000,1662.767934
-219.6856,1000,1662.767946
-219.6856,1000,1662.767958
-219.6856,1000,1662.767969
-219.6856,1000,1662.76798
-219.6856,1000,1662.76799
-219.6856,1000,1662.768001
-219.6856,1000,1662.768011
-219.6856,1000,1662.768021
-219.6856,1000,1662.768031
-219.6856,1000,1662.76804
-219.6856,1000,1662.76805
-219.6856,1000,1662.768059
-219.6856,1000,1662.768068
-214.01245,1000,1718.650708
-214.01245,1000,1718.650744
-214.01245,1000,1718.65076
-214.01245,1000,1718.650773
-214.01245,1000,1718.650784
-214.01245,1000,1718.650795
-214.01245,1000,1718.650806
-214.01245,1000,1718.650817
-214.01245,1000,1718.650827
-214.01245,1000,1718.650837
-214.01245,1000,1718.650847
-214.01245,1000,1718.650857
-214.01245,1000,1718.650867
-214.01245,1000,1718.650877
-214.01245,1000,1718.650886
-214.01245,1000,1718.650895
-216.1931,1000,1776.244319
-216.1931,1000,1776.244356
-216.1931,1000,1776.244371
-216.1931,1000,1776.244383
-216.1931,1000,1776.244394
-216.1931,1000,1776.244405
-216.1931,1000,1776.244415
-216.1931,1000,1776.244426
-216.1931,1000,1776.244436
-216.1931,1000,1776.244446
-216.1931,1000,1776.244455
-216.1931,1000,1776.244465
-216.1931,1000,1776.244474
-216.1931,1000,1776.244484
-216.1931,1000,1776.244493
-216.1931,1000,1776.244503
-215.9037,1000,1832.060466
-215.9037,1000,1832.060502
-215.9037,1000,1832.060516
-215.9037,1000,1832.060527
-215.9037,1000,1832.060537
-215.9037,1000,1832.060546
-215.9037,1000,1832.060555
-215.9037,1000,1832.060565
-215.9037,1000,1832.060574
-215.9037,1000,1832.060582
-215.9037,1000,1832.060591
-215.9037,1000,1832.060601
-215.9037,1000,1832.06061
-215.9037,1000,1832.060619
-215.9037,1000,1832.060628
-215.9037,1000,1832.060637
-215.11699,1000,1890.664118
-215.11699,1000,1890.664155
-215.11699,1000,1890.664172
-215.11699,1000,1890.664186
-215.11699,1000,1890.664198
-215.11699,1000,1890.664211
-215.11699,1000,1890.664223
-215.11699,1000,1890.664235
-215.11699,1000,1890.664247
-215.11699,1000,1890.664258
-215.11699,1000,1890.66427
-215.11699,1000,1890.664282
-215.11699,1000,1890.664294
-215.11699,1000,1890.664305
-215.11699,1000,1890.664317
-215.11699,1000,1890.664329
-219.63615,1000,1946.533748
-219.63615,1000,1946.533783
-219.63615,1000,1946.533797
-219.63615,1000,1946.533808
-219.63615,1000,1946.533817
-219.63615,1000,1946.533826
-219.63615,1000,1946.533836
-219.63615,1000,1946.533845
-219.63615,1000,1946.533854
-219.63615,1000,1946.533863
-219.63615,1000,1946.533872
-219.63615,1000,1946.533881
-219.63615,1000,1946.533891
-219.63615,1000,1946.5339
-219.63615,1000,1946.53391
-219.63615,1000,1946.533919
-216.63023,1000,2004.787814
-216.63023,1000,2004.787851
-216.63023,1000,2004.787866
-216.63023,1000,2004.787879
-216.63023,1000,2004.787891
-216.63023,1000,2004.787902
-216.63023,1000,2004.787913
-216.63023,1000,2004.787923
-216.63023,1000,2004.787934
-216.63023,1000,2004.787944
-216.63023,1000,2004.787954
-216.63023,1000,2004.787964
-216.63023,1000,2004.787974
-216.63023,1000,2004.787984
-216.63023,1000,2004.787993
-216.63023,1000,2004.788003
-225.78871,1000,2061.145681
-225.78871,1000,2061.14572
-225.78871,1000,2061.145736
-225.78871,1000,2061.145749
-225.78871,1000,2061.14576
-225.78871,1000,2061.14577
-225.78871,1000,2061.145781
-225.78871,1000,2061.145792
-225.78871,1000,2061.145802
-225.78871,1000,2061.145812
-225.78871,1000,2061.145821
-225.78871,1000,2061.145831
-225.78871,1000,2061.14584
-225.78871,1000,2061.14585
-225.78871,1000,2061.14586
-225.78871,1000,2061.14587
-216.98953,1000,2123.454875
-216.98953,1000,2123.454912
-216.98953,1000,2123.454927
-216.98953,1000,2123.454942
-216.98953,1000,2123.454956
-216.98953,1000,2123.454969
-216.98953,1000,2123.45498
-216.98953,1000,2123.454992
-216.98953,1000,2123.455004
-216.98953,1000,2123.455016
-216.98953,1000,2123.455028
-216.98953,1000,2123.455039
-216.98953,1000,2123.455051
-216.98953,1000,2123.455062
-216.98953,1000,2123.455074
-216.98953,1000,2123.455085
-223.06801,1000,2185.879072
-223.06801,1000,2185.879109
-223.06801,1000,2185.879125
-223.06801,1000,2185.879137
-223.06801,1000,2185.879148
-223.06801,1000,2185.879159
-223.06801,1000,2185.87917
-223.06801,1000,2185.879181
-223.06801,1000,2185.879191
-223.06801,1000,2185.879201
-223.06801,1000,2185.87921
-223.06801,1000,2185.879221
-223.06801,1000,2185.87923
-223.06801,1000,2185.87924
-223.06801,1000,2185.879251
-223.06801,1000,2185.87926
-244.26274,1000,2247.499163
-244.26274,1000,2247.499201
-244.26274,1000,2247.499217
-244.26274,1000,2247.49923
-244.26274,1000,2247.499242
-244.26274,1000,2247.499253
-244.26274,1000,2247.499264
-244.26274,1000,2247.499274
-244.26274,1000,2247.499285
-244.26274,1000,2247.499295
-244.26274,1000,2247.499305
-244.26274,1000,2247.499315
-244.26274,1000,2247.499325
-244.26274,1000,2247.499335
-244.26274,1000,2247.499344
-244.26274,1000,2247.499354
-227.75879,1000,2304.55508
-227.75879,1000,2304.555117
-227.75879,1000,2304.555133
-227.75879,1000,2304.555146
-227.75879,1000,2304.555157
-227.75879,1000,2304.555168
-227.75879,1000,2304.555179
-227.75879,1000,2304.55519
-227.75879,1000,2304.555201
-227.75879,1000,2304.555211
-227.75879,1000,2304.55522
-227.75879,1000,2304.55523
-227.75879,1000,2304.55524
-227.75879,1000,2304.555249
-227.75879,1000,2304.555259
-227.75879,1000,2304.555269
-225.7588,1000,2363.487191
-225.7588,1000,2363.487226
-225.7588,1000,2363.487242
-225.7588,1000,2363.487254
-225.7588,1000,2363.487266
-225.7588,1000,2363.487277
-225.7588,1000,2363.487287
-225.7588,1000,2363.487298
-225.7588,1000,2363.487308
-225.7588,1000,2363.487318
