#{"t_start": 1755441470.0674572, "env_id": "None"}
r,l,t
0.0,820,45.513162
4.7683716e-07,820,45.513225
0.0,820,45.513255
0.0,820,45.513275
-6.3329935e-08,820,45.513294
0.0,820,45.513315
-1.5600009,820,45.513333
-0.42999998,820,45.513352
-1.4800035,820,45.513371
-1.240001,820,45.51339
-0.18000261,820,45.51341
-4.61936e-07,820,45.513429
-0.12000063,820,45.513448
0.0,820,45.513468
0.0,820,45.513486
-1.1920929e-07,820,45.513504
0.0,820,85.592101
-7.4505806e-07,820,85.59216
0.0,820,85.592184
0.0,820,85.592203
-1.2293458e-07,820,85.592219
0.0,820,85.592237
-9.536743e-07,820,85.592252
-5.5879354e-09,820,85.592269
-0.10000143,820,85.592286
-3.1000009,820,85.592303
-0.21000184,820,85.59232
-0.13000032,820,85.592337
-4.7683716e-07,820,85.594101
0.0,820,85.594128
0.0,820,85.594142
-2.9802322e-07,820,85.594154
0.0,820,129.571739
-1.4901161e-08,820,129.571781
0.0,820,129.571799
0.0,820,129.571811
5.9604645e-08,820,129.571822
0.0,820,129.571834
-2.3841858e-07,820,129.571844
7.450581e-09,820,129.571855
-1.2899985,820,129.571865
-4.8428774e-07,820,129.571876
-0.51000243,820,129.571886
1.0803342e-07,820,129.571896
-7.748604e-07,820,129.571906
0.0,820,129.571916
0.0,820,129.571925
-3.5762787e-07,820,129.571934
0.0,820,169.53854
-7.1525574e-07,820,169.538574
0.0,820,169.538589
0.0,820,169.5386
-2.9802322e-08,820,169.538609
0.0,820,169.53862
-0.010000417,820,169.538628
-2.2351742e-07,820,169.538638
-0.15000114,820,169.538648
-2.3841858e-07,820,169.538658
2.682209e-07,820,169.538669
-1.7881393e-07,820,169.538679
-3.874302e-07,820,169.538688
0.0,820,169.538698
0.0,820,169.538707
-4.991889e-07,820,169.538715
0.0,820,215.702408
-5.9604645e-07,820,215.702446
0.0,820,215.702462
0.0,820,215.702474
-1.1920929e-07,820,215.702484
0.0,820,215.702496
-2.0861626e-07,820,215.702506
-7.450581e-09,820,215.702517
-0.8399973,820,215.702528
-4.917383e-07,820,215.702538
-0.20000108,820,215.702548
-1.1175871e-07,820,215.702559
9.313226e-08,820,215.702569
0.0,820,215.702579
0.0,820,215.702589
-2.2351742e-08,820,215.702597
0.0,820,256.548243
-5.364418e-07,820,256.548285
0.0,820,256.548301
0.0,820,256.548311
-3.3527613e-07,820,256.54832
0.0,820,256.54833
-0.11000033,820,256.548339
-0.02000004,820,256.548348
-0.45000044,820,256.548358
-3.017485e-07,820,256.548367
-0.21000107,820,256.548377
-0.11000018,820,256.548386
-4.61936e-07,820,256.548396
0.0,820,256.548405
0.0,820,256.548414
-1.7136335e-07,820,256.548422
