#{"t_start": 1755743594.088597, "env_id": "None"}
r,l,t
0.0,820,51.170872
-335.0,820,51.170926
-1.0,820,51.170951
0.0,820,51.17097
-72.0,820,51.170986
0.0,820,51.171002
-429.0,820,51.171018
-112.0,820,51.171033
-2026.0,820,51.171049
-811.0,820,51.171065
-753.0,820,51.171081
-354.0,820,51.171096
-394.0,820,51.171112
0.0,820,51.171127
0.0,820,51.171142
-288.0,820,51.171157
0.0,820,98.981703
-330.0,820,98.981758
-1.0,820,98.981783
0.0,820,98.981801
-90.0,820,98.981817
0.0,820,98.981833
-570.0,820,98.981849
-104.0,820,98.981864
-2373.0,820,98.98188
-562.0,820,98.981895
-563.0,820,98.981911
-316.0,820,98.981926
-462.0,820,98.981941
0.0,820,98.981957
0.0,820,98.981972
-255.0,820,98.981987
0.0,820,150.816818
-330.0,820,150.818451
0.0,820,150.818474
0.0,820,150.818486
-85.0,820,150.818498
0.0,820,150.818509
-515.0,820,150.818519
-121.0,820,150.818529
-1939.0,820,150.81854
-416.0,820,150.81855
-639.0,820,150.81856
-360.0,820,150.81857
-346.0,820,150.81858
0.0,820,150.81859
0.0,820,150.818599
-216.0,820,150.818615
0.0,820,198.673074
-303.0,820,198.673108
0.0,820,198.673124
0.0,820,198.673135
-112.0,820,198.673145
0.0,820,198.673156
-431.0,820,198.673166
-118.0,820,198.673176
-2481.0,820,198.673186
-416.0,820,198.673195
-565.0,820,198.673205
-321.0,820,198.673214
-367.0,820,198.673223
0.0,820,198.673232
0.0,820,198.673241
-239.0,820,198.67325
0.0,820,250.365544
-253.0,820,250.365576
-2.0,820,250.365591
0.0,820,250.365603
-117.0,820,250.365614
0.0,820,250.365624
-502.0,820,250.365634
-182.0,820,250.365644
-2381.0,820,250.365654
-339.0,820,250.365664
-589.0,820,250.365673
-268.0,820,250.365682
-432.0,820,250.365692
0.0,820,250.365701
0.0,820,250.36571
-221.0,820,250.365719
0.0,820,298.028962
-271.0,820,298.028993
0.0,820,298.029009
0.0,820,298.029021
-86.0,820,298.029032
0.0,820,298.029042
-328.0,820,298.029052
-84.0,820,298.029063
-1500.0,820,298.029073
-341.0,820,298.029082
-438.0,820,298.029092
-253.0,820,298.029101
-353.0,820,298.02911
0.0,820,298.02912
0.0,820,298.029129
-167.0,820,298.029138
0.0,820,345.37834
-225.0,820,345.378375
-8.0,820,345.378391
0.0,820,345.378405
-87.0,820,345.378417
0.0,820,345.378429
-476.0,820,345.37844
-125.0,820,345.378452
-1715.0,820,345.378464
-398.0,820,345.378475
-470.0,820,345.378486
-238.0,820,345.378497
-295.0,820,345.378509
0.0,820,345.37852
0.0,820,345.378531
-133.0,820,345.378542
0.0,820,397.399436
-203.0,820,397.399467
0.0,820,397.399483
0.0,820,397.399495
-115.0,820,397.399505
0.0,820,397.399516
-318.0,820,397.399526
-104.0,820,397.399536
-1311.0,820,397.399545
-318.0,820,397.399555
-487.0,820,397.399564
-211.0,820,397.399573
-294.0,820,397.399583
0.0,820,397.399592
0.0,820,397.399601
-185.0,820,397.399611
0.0,820,445.342837
-284.0,820,445.342869
0.0,820,445.342885
0.0,820,445.342896
-81.0,820,445.342907
0.0,820,445.342918
-380.0,820,445.342928
-87.0,820,445.342938
-1055.0,820,445.342948
-296.0,820,445.342958
-335.0,820,445.342968
-275.0,820,445.342977
-309.0,820,445.342986
0.0,820,445.342996
0.0,820,445.343005
-133.0,820,445.343013
0.0,820,496.53879
-277.0,820,496.538824
0.0,820,496.538839
0.0,820,496.538851
-83.0,820,496.538862
0.0,820,496.538872
-348.0,820,496.538882
-106.0,820,496.538893
-1208.0,820,496.538903
-246.0,820,496.538913
-435.0,820,496.538922
-248.0,820,496.538932
-296.0,820,496.538941
0.0,820,496.53895
0.0,820,496.53896
-145.0,820,496.538969
0.0,820,543.959976
-300.0,820,543.960009
-3.0,820,543.960025
0.0,820,543.960037
-122.0,820,543.960047
0.0,820,543.960058
-280.0,820,543.960068
-104.0,820,543.960078
-1164.0,820,543.960088
-238.0,820,543.960098
-295.0,820,543.960107
-235.0,820,543.960117
-211.0,820,543.960127
0.0,820,543.960136
0.0,820,543.960146
-152.0,820,543.960155
0.0,820,591.560449
-182.0,820,591.560482
0.0,820,591.560498
0.0,820,591.56051
-120.0,820,591.560521
0.0,820,591.560531
-293.0,820,591.560542
-86.0,820,591.560552
-1067.0,820,591.560561
-225.0,820,591.560571
-395.0,820,591.56058
-239.0,820,591.560632
-222.0,820,591.560648
0.0,820,591.560657
0.0,820,591.560666
-137.0,820,591.560674
0.0,820,642.843298
-207.0,820,642.843332
-1.0,820,642.843347
0.0,820,642.843359
-96.0,820,642.84337
0.0,820,642.843381
-274.0,820,642.84339
-81.0,820,642.8434
-1100.0,820,642.84341
-213.0,820,642.84342
-296.0,820,642.84343
-197.0,820,642.843439
-202.0,820,642.843448
0.0,820,642.843458
0.0,820,642.843467
-161.0,820,642.843476
0.0,820,690.248155
-150.0,820,690.248188
0.0,820,690.248204
0.0,820,690.248216
-99.0,820,690.248227
0.0,820,690.248239
-222.0,820,690.248249
-96.0,820,690.248259
-1029.0,820,690.248269
-174.0,820,690.248279
-207.0,820,690.248289
-168.0,820,690.248298
-142.0,820,690.248308
